Run,Streak Target,Flips Required
81,12,1642
81,13,2534
81,14,497
81,15,38591
81,16,15070
81,17,20404
81,18,274078
81,19,1678906
81,20,22373
82,1,0
82,2,4
82,3,9
82,4,23
82,5,44
82,6,19
82,7,52
82,8,9
82,9,524
82,10,3434
82,11,3154
82,12,5204
82,13,658
82,14,5464
82,15,12274
82,16,9650
82,17,245122
82,18,95445
82,19,201547
82,20,49933
83,1,0
83,2,1
83,3,6
83,4,12
83,5,25
83,6,11
83,7,830
83,8,248
83,9,332
83,10,1495
83,11,5181
83,12,5617
83,13,738
83,14,4696
83,15,3958
83,16,3248
83,17,165811
83,18,75131
83,19,264861
83,20,406030
84,1,0
84,2,5
84,3,4
84,4,9
84,5,16
84,6,18
84,7,34
84,8,837
84,9,356
84,10,1605
84,11,1128
84,12,4796
84,13,6932
84,14,15624
84,15,65836
84,16,1041
84,17,157740
84,18,280889
84,19,59060
84,20,32999
85,1,0
85,2,1
85,3,11
85,4,5
85,5,28
85,6,27
85,7,106
85,8,17
85,9,495
85,10,463
85,11,836
85,12,320
85,13,3030
85,14,46729
85,15,29125
85,16,75749
85,17,121676
85,18,427948
85,19,1947188
85,20,790734
86,1,0
86,2,1
86,3,3
86,4,10
86,5,29
86,6,12
86,7,8
86,8,41
86,9,255
86,10,1929
86,11,812
86,12,1265
86,13,22838
86,14,17410
86,15,37190
86,16,6479
86,17,115622
86,18,9694
86,19,410882
86,20,442314
87,1,0
87,2,1
87,3,2
87,4,18
87,5,8
87,6,11
87,7,36
87,8,31
87,9,278
87,10,32
87,11,2072
87,12,210
87,13,1675
87,14,7845
87,15,3887
87,16,142073
87,17,135010
87,18,37794
87,19,344821
87,20,867854
88,1,0
88,2,1
88,3,4
88,4,10
88,5,63
88,6,25
88,7,84
88,8,250
88,9,825
88,10,1802
88,11,257
88,12,5158
88,13,13755
88,14,20202
88,15,39848
88,16,104174
88,17,40079
88,18,144979
88,19,569367
88,20,3268350
89,1,0
89,2,1
89,3,2
89,4,30
89,5,61
89,6,136
89,7,7
89,8,102
89,9,1214
89,10,74
89,11,1401
89,12,120
89,13,6407
89,14,23343
89,15,1357
89,16,24539
89,17,80
89,18,425856
89,19,83700
89,20,1447931
90,1,0
90,2,3
90,3,10
90,4,15
90,5,51
90,6,64
90,7,37
90,8,56
90,9,78
90,10,1134
90,11,252
90,12,5269
90,13,15033
90,14,8829
90,15,17537
90,16,18367
90,17,198257
90,18,666939
90,19,527217
90,20,1194665
91,1,0
91,2,3
91,3,3
91,4,11
91,5,63
91,6,7
91,7,22
91,8,187
91,9,117
91,10,622
91,11,1231
91,12,8887
91,13,1079
91,14,48391
91,15,2643
91,16,33729
91,17,8872
91,18,413515
91,19,358134
91,20,77101
92,1,0
92,2,2
92,3,2
92,4,10
92,5,8
92,6,14
92,7,17
92,8,1242
92,9,782
92,10,543
92,11,4069
92,12,914
92,13,6343
92,14,11151
92,15,3884
92,16,7664
92,17,24992
92,18,8179
92,19,474419
92,20,559129
93,1,0
93,2,1
93,3,8
93,4,3
93,5,11
93,6,191
93,7,300
93,8,262
93,9,2434
93,10,306
93,11,6162
93,12,3118
93,13,12334
93,14,29087
93,15,62108
93,16,162176
93,17,5151
93,18,380179
93,19,2890034
93,20,1088024
94,1,0
94,2,1
94,3,12
94,4,8
94,5,6
94,6,9
94,7,100
94,8,143
94,9,673
94,10,741
94,11,1428
94,12,3364
94,13,7854
94,14,22336
94,15,1766
94,16,77325
94,17,40833
94,18,552461
94,19,270877
94,20,517613
95,1,0
95,2,2
95,3,5
95,4,6
95,5,9
95,6,58
95,7,65
95,8,175
95,9,124
95,10,279
95,11,370
95,12,172
95,13,1227
95,14,10674
95,15,7529
95,16,38082
95,17,22451
95,18,4170
95,19,209785
95,20,555327
96,1,0
96,2,1
96,3,13
96,4,13
96,5,8
96,6,12
96,7,272
96,8,100
96,9,250
96,10,444
96,11,291
96,12,1320
96,13,9681
96,14,4025
96,15,195134
96,16,99573
96,17,30233
96,18,35920
96,19,1391087
96,20,71101
97,1,0
97,2,1
97,3,10
97,4,15
97,5,6
97,6,55
97,7,78
97,8,421
97,9,220
97,10,88
97,11,2323
97,12,1871
97,13,1789
97,14,45610
97,15,25609
97,16,66943
97,17,109872
97,18,37882
97,19,935536
97,20,893710
98,1,0
98,2,6
98,3,3
98,4,11
98,5,28
98,6,41
98,7,328
98,8,99
98,9,269
98,10,556
98,11,509
98,12,37
98,13,6021
98,14,7281
98,15,8227
98,16,11535
98,17,171700
98,18,417367
98,19,419990
98,20,167089
99,1,0
99,2,1
99,3,2
99,4,34
99,5,36
99,6,11
99,7,124
99,8,225
99,9,59
99,10,277
99,11,1594
99,12,280
99,13,49
99,14,8422
99,15,32130
99,16,27764
99,17,383310
99,18,335655
99,19,386226
99,20,1379384
100,1,0
100,2,3
100,3,15
100,4,9
100,5,40
100,6,19
100,7,60
100,8,410
100,9,422
100,10,1739
100,11,9106
100,12,5152
100,13,1215
100,14,5964
100,15,39277
100,16,51732
100,17,70398
100,18,111429
100,19,674640
100,20,456388
101,1,0
101,2,1
101,3,4
101,4,7
101,5,15
101,6,15
101,7,164
101,8,153
101,9,369
101,10,190
101,11,2689
101,12,332
101,13,2381
101,14,754
101,15,27907
101,16,25208
101,17,51580
101,18,286120
101,19,489848
101,20,415322
102,1,0
102,2,3
102,3,9
102,4,13
102,5,31
102,6,61
102,7,144
102,8,276
102,9,259
102,10,810
102,11,1931
102,12,3865
102,13,9541
102,14,14263
102,15,52694
102,16,10069
102,17,25000
102,18,78916
102,19,46682
102,20,3391989
103,1,0
103,2,3
103,3,15
103,4,4
103,5,35
103,6,21
103,7,72
103,8,166
103,9,52
103,10,832
103,11,731
103,12,3190
103,13,9271
103,14,13353
103,15,8000
103,16,5928
103,17,99925
103,18,110060
103,19,244887
103,20,2728755
104,1,0
104,2,4
104,3,7
104,4,10
104,5,6
104,6,14
104,7,8
104,8,290
104,9,1011
104,10,294
104,11,2629
104,12,11048
104,13,15523
104,14,4321
104,15,9640
104,16,26545
104,17,35501
104,18,47414
104,19,5164
104,20,1094421
105,1,0
105,2,3
105,3,5
105,4,6
105,5,28
105,6,8
105,7,61
105,8,295
105,9,338
105,10,894
105,11,1888
105,12,355
105,13,1540
105,14,4337
105,15,51629
105,16,10786
105,17,9666
105,18,499997
105,19,156935
105,20,929781
106,1,0
