Run,Streak Target,Flips Required
226,15,23809
226,16,24599
226,17,29681
226,18,392127
226,19,460042
226,20,1519511
227,1,0
227,2,3
227,3,6
227,4,6
227,5,16
227,6,57
227,7,36
227,8,1066
227,9,380
227,10,6197
227,11,986
227,12,66
227,13,6099
227,14,2589
227,15,18972
227,16,64737
227,17,492199
227,18,328122
227,19,375870
227,20,254426
228,1,0
228,2,1
228,3,5
228,4,15
228,5,53
228,6,47
228,7,1031
228,8,143
228,9,3406
228,10,232
228,11,1762
228,12,8441
228,13,15643
228,14,3186
228,15,100777
228,16,25558
228,17,255204
228,18,321708
228,19,508984
228,20,1668354
229,1,0
229,2,1
229,3,9
229,4,9
229,5,33
229,6,112
229,7,6
229,8,386
229,9,434
229,10,457
229,11,1656
229,12,1152
229,13,3522
229,14,785
229,15,140659
229,16,3956
229,17,16196
229,18,279476
229,19,133116
229,20,1668915
230,1,0
230,2,5
230,3,2
230,4,22
230,5,26
230,6,46
230,7,77
230,8,393
230,9,91
230,10,233
230,11,956
230,12,294
230,13,14061
230,14,4206
230,15,2044
230,16,62819
230,17,7149
230,18,275648
230,19,1648482
230,20,1089062
231,1,0
231,2,2
231,3,6
231,4,5
231,5,17
231,6,5
231,7,91
231,8,688
231,9,1195
231,10,2856
231,11,1273
231,12,1516
231,13,4178
231,14,37793
231,15,35738
231,16,152055
231,17,41864
231,18,74266
231,19,476156
231,20,339264
232,1,0
232,2,1
232,3,10
232,4,21
232,5,8
232,6,55
232,7,26
232,8,52
232,9,943
232,10,1875
232,11,4658
232,12,4689
232,13,25792
232,14,12661
232,15,5095
232,16,31410
232,17,38249
232,18,82657
232,19,8973
232,20,259605
233,1,0
233,2,3
233,3,2
233,4,29
233,5,30
233,6,34
233,7,40
233,8,372
233,9,295
233,10,3244
233,11,211
233,12,4840
233,13,193
233,14,41419
233,15,3515
233,16,113769
233,17,58206
233,18,3599
233,19,61902
233,20,1204790
234,1,0
234,2,1
234,3,4
234,4,7
234,5,12
234,6,72
234,7,87
234,8,297
234,9,456
234,10,1824
234,11,322
234,12,1729
234,13,9835
234,14,29692
234,15,54376
234,16,8398
234,17,375000
234,18,212111
234,19,962249
234,20,2410450
235,1,0
235,2,1
235,3,13
235,4,22
235,5,76
235,6,12
235,7,28
235,8,552
235,9,706
235,10,82
235,11,49
235,12,18514
235,13,18882
235,14,1109
235,15,2157
235,16,283939
235,17,116366
235,18,6342
235,19,2253884
235,20,1041000
236,1,0
236,2,1
236,3,4
236,4,6
236,5,41
236,6,47
236,7,26
236,8,61
236,9,1046
236,10,633
236,11,2005
236,12,441
236,13,4771
236,14,100871
236,15,77800
236,16,50018
236,17,80295
236,18,16432
236,19,239233
236,20,1441807
237,1,0
237,2,1
237,3,8
237,4,8
237,5,4
237,6,21
237,7,192
237,8,34
237,9,769
237,10,1242
237,11,858
237,12,7685
237,13,29473
237,14,1524
237,15,4717
237,16,74602
237,17,177370
237,18,945971
237,19,133816
237,20,260803
238,1,0
238,2,2
238,3,2
238,4,11
238,5,73
238,6,105
238,7,13
238,8,241
238,9,110
238,10,2882
238,11,1883
238,12,4259
238,13,33040
238,14,25240
238,15,35250
238,16,137078
238,17,318585
238,18,580827
238,19,183989
238,20,2085869
239,1,0
239,2,1
239,3,2
239,4,5
239,5,33
239,6,70
239,7,44
239,8,26
239,9,586
239,10,214
239,11,2700
239,12,14792
239,13,1327
239,14,9790
239,15,43932
239,16,375194
239,17,273195
239,18,223853
239,19,196218
239,20,3425471
240,1,0
240,2,3
240,3,4
240,4,4
240,5,36
240,6,33
240,7,50
240,8,1070
240,9,152
240,10,276
240,11,4195
240,12,13476
240,13,450
240,14,23657
240,15,29723
240,16,250004
240,17,100589
240,18,29336
240,19,542569
240,20,319504
241,1,0
241,2,1
241,3,2
241,4,7
241,5,13
241,6,46
241,7,129
241,8,43
241,9,597
241,10,528
241,11,5371
241,12,6872
241,13,152
241,14,7311
241,15,31660
241,16,284150
241,17,357281
241,18,668441
241,19,143316
241,20,3324509
242,1,0
242,2,7
242,3,2
242,4,12
242,5,21
242,6,61
242,7,14
242,8,236
242,9,899
242,10,651
242,11,762
242,12,3761
242,13,2087
242,14,44481
242,15,61210
242,16,148980
242,17,70671
242,18,370898
242,19,866407
242,20,1660943
243,1,0
243,2,2
243,3,7
243,4,37
243,5,32
243,6,24
243,7,85
243,8,105
243,9,313
243,10,842
243,11,541
243,12,2110
243,13,10600
243,14,4382
243,15,17509
243,16,56576
243,17,423360
243,18,26772
243,19,865794
243,20,584984
244,1,0
244,2,1
244,3,7
244,4,3
244,5,44
244,6,64
244,7,163
244,8,381
244,9,1055
244,10,1065
244,11,471
244,12,2234
244,13,22530
244,14,779
244,15,4414
244,16,1772
244,17,61767
244,18,74263
244,19,3792830
244,20,2904094
245,1,0
245,2,1
245,3,8
245,4,28
245,5,64
245,6,8
245,7,14
245,8,235
245,9,603
245,10,1936
245,11,486
245,12,3627
245,13,5072
245,14,36914
245,15,21593
245,16,37205
245,17,255259
245,18,211967
245,19,32666
245,20,2643389
246,1,0
246,2,2
246,3,3
246,4,7
246,5,23
246,6,211
246,7,370
246,8,29
246,9,63
246,10,670
246,11,149
246,12,2695
246,13,3632
246,14,7985
246,15,27527
246,16,211195
246,17,412473
246,18,450189
246,19,220335
246,20,1039610
247,1,0
247,2,1
247,3,5
247,4,11
247,5,7
247,6,44
247,7,64
247,8,365
247,9,109
247,10,289
247,11,896
247,12,2420
247,13,14772
247,14,28862
247,15,148237
247,16,48036
247,17,89080
247,18,158875
247,19,648404
247,20,1955560
248,1,0
248,2,1
248,3,5
248,4,5
248,5,15
248,6,61
248,7,81
248,8,143
248,9,206
248,10,423
248,11,4456
248,12,13456
248,13,13311
248,14,10790
248,15,40937
248,16,92305
248,17,23299
248,18,141413
248,19,572070
248,20,41791
249,1,0
249,2,5
249,3,12
249,4,6
249,5,96
249,6,135
249,7,246
249,8,342
249,9,1199
249,10,680
249,11,6959
249,12,5310
249,13,12817
249,14,614
249,15,78666
249,16,61750
249,17,35817
249,18,41593
249,19,213379
249,20,49581
250,1,0
250,2,1
250,3,4
250,4,3
250,5,62
250,6,39
250,7,164
250,8,90
250,9,31
250,10,237
250,11,93
250,12,5874
250,13,1961
250,14,30512
250,15,15629
250,16,22320
250,17,130608
250,18,42813
250,19,126386
250,20,173627
251,1,0
251,2,1
251,3,18
251,4,15
251,5,16
251,6,67
251,7,91
251,8,550
251,9,393
251,10,605
251,11,1482
251,12,259
251,13,1328
251,14,2714
251,15,3353
251,16,59096
251,17,81486
251,18,85777
251,19,507728
251,20,941441
252,1,0
252,2,3
252,3,2
252,4,48
252,5,74
252,6,158
252,7,175
252,8,114
252,9,228
252,10,86
252,11,747
252,12,3339
252,13,17945
252,14,258
252,15,4645
252,16,38097
252,17,196272
252,18,441686
252,19,275228
252,20,1887101
253,1,0
253,2,1
253,3,3
253,4,19
253,5,37
253,6,52
253,7,255
253,8,192
253,9,569
253,10,13
253,11,1267
253,12,3998
253,13,18336
253,14,18792
253,15,2866
253,16,5700
253,17,40661
253,18,191360
253,19,817617
253,20,1871082
254,1,0
254,2,3
254,3,7
254,4,4
254,5,61
254,6,27
254,7,7
254,8,28
254,9,95
254,10,53
254,11,186
254,12,9838
254,13,716
254,14,8364
254,15,3093
254,16,45175
254,17,34843
254,18,581668
254,19,1553423
254,20,806845
255,1,0
255,2,2
255,3,2
255,4,14
255,5,9
255,6,8
255,7,50
255,8,441
255,9,2173
255,10,1530
255,11,2464
255,12,6856
255,13,1497
255,14,1534
255,15,6902
255,16,63328
255,17,68559
255,18,205034
255,19,104304
255,20,349345
256,1,0
256,2,2
256,3,18
256,4,5
256,5,86
256,6,60
256,7,135
256,8,203
256,9,653
256,10,417
256,11,2313
256,12,50
256,13,6508
256,14,2621
256,15,15149
256,16,5454
256,17,137938
256,18,975
256,19,10138
256,20,659297
257,1,0
257,2,4
257,3,2
257,4,37
257,5,32
257,6,91
257,7,213
257,8,384
257,9,62
257,10,644
257,11,1005
257,12,11750
257,13,11091
257,14,56
257,15,15051
257,16,8537
257,17,94898
257,18,1193790
257,19,120092
257,20,1112586
258,1,0
258,2,1
258,3,2
258,4,30
258,5,19
258,6,81
258,7,41
258,8,405
258,9,1428
258,10,1794
258,11,1326
258,12,7214
258,13,12374
258,14,12423
258,15,49862
258,16,49086
258,17,222533
258,18,226500
258,19,616407
258,20,375992
259,1,0
259,2,1
259,3,12
259,4,23
259,5,23
259,6,183
259,7,138
259,8,133
259,9,303
259,10,418
259,11,152
259,12,10564
259,13,11468
259,14,14765
259,15,14372
259,16,79217
259,17,126174
259,18,812008
259,19,194237
259,20,971289
260,1,0
260,2,6
260,3,6
260,4,13
260,5,13
260,6,198
260,7,184
260,8,768
260,9,1097
260,10,420
260,11,1833
260,12,406
260,13,13840
260,14,420
260,15,33083
260,16,158116
260,17,306648
260,18,159671
260,19,324652
260,20,776
261,1,0
261,2,2
261,3,9
261,4,5
261,5,30
261,6,42
261,7,34
261,8,619
261,9,399
261,10,1371
261,11,4365
261,12,3584
261,13,4569
261,14,2464
261,15,16605
261,16,58008
261,17,495755
261,18,52249
261,19,141297
261,20,887246
262,1,0
262,2,1
262,3,3
262,4,19
262,5,30
262,6,22
262,7,17
262,8,256
262,9,724
262,10,1019
262,11,3587
262,12,1209
262,13,2710
262,14,6930
262,15,3960
262,16,64003
262,17,150617
262,18,116404
262,19,174956
262,20,1231871
263,1,0
263,2,1
263,3,8
263,4,5
263,5,32
263,6,138
263,7,72
263,8,564
263,9,239
263,10,864
263,11,3140
263,12,5247
263,13,986
263,14,39139
263,15,117671
263,16,103622
263,17,75526
263,18,125971
263,19,167027
263,20,4774
264,1,0
264,2,6
264,3,2
264,4,31
264,5,11
264,6,26
264,7,88
264,8,41
264,9,125
264,10,617
264,11,850
264,12,1525
264,13,3322
264,14,8372
264,15,5454
264,16,21806
264,17,55480
264,18,65078
264,19,118352
264,20,665227
265,1,0
265,2,2
265,3,4
265,4,16
265,5,21
265,6,81
265,7,281
265,8,81
265,9,34
265,10,2214
265,11,4574
265,12,8962
265,13,20338
265,14,2424
265,15,2840
265,16,23380
265,17,204810
265,18,760047
265,19,118788
265,20,1435535
266,1,0
266,2,1
266,3,2
266,4,3
266,5,32
266,6,50
266,7,79
266,8,976
266,9,197
266,10,711
266,11,1933
266,12,790
266,13,7547
266,14,1733
266,15,71114
266,16,62194
266,17,57145
266,18,610625
266,19,484223
266,20,305275
267,1,0
267,2,2
267,3,3
267,4,3
267,5,24
267,6,70
267,7,21
267,8,181
267,9,446
267,10,2648
267,11,1324
267,12,5739
267,13,17894
267,14,24398
267,15,36629
267,16,21022
267,17,98413
267,18,66305
267,19,243286
267,20,151464
268,1,0
268,2,2
268,3,4
268,4,4
268,5,5
268,6,148
268,7,23
268,8,45
268,9,2729
268,10,1417
268,11,3478
268,12,4930
268,13,10943
268,14,783
268,15,6882
268,16,4722
268,17,75284
268,18,620030
268,19,276333
268,20,1411440
269,1,0
269,2,1
269,3,20
269,4,3
269,5,19
269,6,261
269,7,49
269,8,175
269,9,662
269,10,928
269,11,10636
269,12,789
269,13,27121
269,14,28348
269,15,77499
269,16,573
269,17,146701
269,18,428910
269,19,1251676
269,20,816554
270,1,0
270,2,1
270,3,5
270,4,11
270,5,19
270,6,148
270,7,32
270,8,174
270,9,949
270,10,602
270,11,4213
270,12,6071
270,13,15209
270,14,46693
270,15,45076
270,16,54228
270,17,159122
270,18,235607
270,19,18220
270,20,8437
271,1,0
271,2,4
271,3,2
271,4,26
271,5,40
271,6,20
271,7,95
271,8,125
271,9,720
271,10,4065
271,11,2485
271,12,1697
271,13,8050
271,14,12632
271,15,22333
271,16,48168
271,17,24786
271,18,55501
271,19,77604
271,20,613746
272,1,0
272,2,1
272,3,9
272,4,4
272,5,48
272,6,10
272,7,124
272,8,423
272,9,646
272,10,850
272,11,22
272,12,3639
272,13,6221
272,14,37235
272,15,27176
272,16,19479
272,17,59696
272,18,22541
272,19,315794
272,20,351779
273,1,0
273,2,1
273,3,34
273,4,8
273,5,11
273,6,48
273,7,200
273,8,629
273,9,946
273,10,457
273,11,865
273,12,4807
273,13,1610
273,14,32017
273,15,43820
273,16,22944
273,17,50418
273,18,689782
273,19,112016
273,20,476241
274,1,0
274,2,3
274,3,3
274,4,13
274,5,21
274,6,79
274,7,178
274,8,409
274,9,289
274,10,289
274,11,423
274,12,808
274,13,5541
274,14,1870
274,15,23827
274,16,25984
274,17,97072
274,18,256343
274,19,638592
274,20,735821
275,1,0
275,2,1
275,3,3
275,4,13
275,5,23
275,6,17
275,7,228
275,8,275
275,9,100
275,10,1336
275,11,1344
275,12,12737
275,13,19532
275,14,5647
275,15,6617
275,16,158156
275,17,12648
275,18,237302
275,19,382283
275,20,262571
276,1,0
276,2,1
276,3,2
276,4,3
276,5,25
276,6,80
276,7,137
276,8,74
276,9,797
276,10,3100
276,11,2289
276,12,9149
276,13,4408
276,14,8424
276,15,31051
276,16,16058
276,17,34231
276,18,469426
276,19,679028
276,20,216008
277,1,0
277,2,2
277,3,4
277,4,8
277,5,12
277,6,34
277,7,279
277,8,116
277,9,206
277,10,171
277,11,482
277,12,3109
277,13,9871
277,14,5963
277,15,56857
277,16,40219
277,17,52251
277,18,19115
277,19,123114
277,20,79450
278,1,0
278,2,4
278,3,2
278,4,8
278,5,82
278,6,69
278,7,202
278,8,143
278,9,340
278,10,451
278,11,1998
278,12,333
278,13,10571
278,14,16853
278,15,10468
278,16,2530
278,17,172682
278,18,16226
278,19,785067
278,20,2086038
279,1,0
279,2,3
279,3,5
279,4,37
279,5,26
279,6,45
279,7,102
279,8,999
279,9,431
279,10,271
279,11,2836
279,12,1046
279,13,325
279,14,12950
279,15,25212
279,16,33184
279,17,106234
279,18,31846
279,19,276408
279,20,546077
280,1,0
280,2,2
280,3,3
280,4,5
280,5,83
280,6,6
280,7,218
280,8,79
280,9,418
280,10,1254
280,11,5552
280,12,2213
280,13,10339
280,14,34110
280,15,81259
280,16,98149
280,17,104674
280,18,352646
280,19,266095
280,20,27337
281,1,0
281,2,2
281,3,3
281,4,6
281,5,29
281,6,156
281,7,210
281,8,123
281,9,372
281,10,878
281,11,1241
281,12,2210
281,13,6846
281,14,38108
281,15,34807
281,16,34258
281,17,50670
281,18,150590
281,19,656087
281,20,244442
282,1,0
282,2,4
282,3,4
282,4,11
282,5,8
282,6,8
282,7,11
282,8,201
282,9,842
282,10,251
282,11,1217
282,12,2594
282,13,4648
282,14,12533
282,15,14774
282,16,37740
282,17,25944
282,18,124575
282,19,1751290
282,20,519512
283,1,0
283,2,1
283,3,5
283,4,4
283,5,40
283,6,25
283,7,174
283,8,714
283,9,364
283,10,38
283,11,1012
283,12,185
283,13,6102
283,14,4705
283,15,18178
283,16,226232
283,17,15491
283,18,37942
283,19,672270
283,20,3870446
284,1,0
284,2,1
284,3,2
284,4,14
284,5,148
284,6,102
284,7,300
284,8,26
284,9,475
284,10,4133
284,11,10
284,12,3881
284,13,38609
284,14,4605
284,15,5212
284,16,68140
284,17,165397
284,18,455448
284,19,45847
284,20,438724
285,1,0
285,2,4
285,3,6
285,4,18
285,5,24
285,6,52
285,7,47
285,8,339
285,9,393
285,10,605
285,11,320
285,12,40
285,13,14797
285,14,2955
285,15,146
285,16,7930
285,17,44544
285,18,450982
285,19,161005
285,20,1610030
286,1,0
286,2,1
286,3,2
286,4,3
286,5,15
286,6,60
286,7,37
286,8,399
286,9,313
286,10,1741
286,11,710
286,12,6168
286,13,14518
286,14,26928
286,15,55446
286,16,6250
286,17,65779
286,18,307306
286,19,88643
286,20,3590936
287,1,0
287,2,3
287,3,2
287,4,5
287,5,4
287,6,146
287,7,231
287,8,427
287,9,725
287,10,2449
287,11,312
287,12,1460
287,13,5548
287,14,5239
287,15,8291
287,16,48831
287,17,209841
287,18,13051
287,19,601345
287,20,3980104
288,1,0
288,2,1
288,3,4
288,4,23
288,5,23
288,6,17
288,7,207
288,8,209
288,9,1096
288,10,223
288,11,18161
288,12,2710
288,13,14542
288,14,14409
288,15,23761
288,16,35756
288,17,219989
288,18,422289
288,19,2073401
288,20,695828
289,1,0
289,2,4
289,3,5
289,4,3
289,5,38
289,6,30
289,7,13
289,8,171
289,9,454
289,10,185
289,11,1323
289,12,1091
289,13,3811
289,14,19742
289,15,1001
289,16,1404
289,17,45068
289,18,193791
289,19,791070
289,20,1223051
290,1,0
290,2,1
290,3,3
290,4,22
290,5,65
290,6,110
290,7,143
290,8,305
290,9,149
290,10,342
290,11,3446
290,12,3155
290,13,53238
290,14,21399
290,15,27779
290,16,85761
290,17,1123
290,18,223491
290,19,378329
290,20,546124
291,1,0
291,2,1
291,3,16
291,4,13
291,5,43
291,6,114
291,7,472
291,8,348
291,9,281
291,10,91
291,11,1809
291,12,3473
291,13,4708
291,14,47421
291,15,35960
291,16,91004
291,17,79339
291,18,209404
291,19,46443
291,20,55090
292,1,0
292,2,4
292,3,5
292,4,14
292,5,43
292,6,46
292,7,83
292,8,86
292,9,127
292,10,259
292,11,399
292,12,1843
292,13,3354
292,14,3451
292,15,23840
292,16,77547
292,17,2172
292,18,156085
292,19,416936
292,20,304334
293,1,0
293,2,1
293,3,14
293,4,8
293,5,24
293,6,13
293,7,219
293,8,11
293,9,44
293,10,201
293,11,314
293,12,21
293,13,5996
293,14,10692
293,15,9752
293,16,44366
293,17,214646
293,18,540717
293,19,186892
293,20,1410230
294,1,0
294,2,1
294,3,7
294,4,14
294,5,9
294,6,104
294,7,225
294,8,117
294,9,521
294,10,476
294,11,912
294,12,26
294,13,3381
294,14,3406
294,15,42169
294,16,157597
294,17,287428
294,18,151052
294,19,39176
294,20,112609
295,1,0
295,2,2
295,3,5
295,4,12
295,5,17
295,6,300
295,7,6
295,8,140
295,9,461
295,10,2513
295,11,4780
295,12,2993
295,13,87
295,14,11870
295,15,14030
295,16,3912
295,17,3224
295,18,312265
295,19,1369863
295,20,368495
296,1,0
296,2,1
296,3,4
296,4,8
296,5,37
296,6,34
296,7,478
296,8,612
296,9,80
296,10,1718
296,11,851
296,12,4079
296,13,7299
296,14,23820
296,15,40347
296,16,12128
296,17,129870
296,18,56121
296,19,780245
296,20,1528859
297,1,0
297,2,1
297,3,4
297,4,6
297,5,17
297,6,12
297,7,53
297,8,296
297,9,114
297,10,1097
297,11,499
297,12,9021
297,13,18262
297,14,10458
297,15,7295
297,16,17021
297,17,70305
297,18,1425216
297,19,281345
297,20,58584
298,1,0
298,2,1
298,3,12
298,4,4
298,5,38
298,6,44
298,7,64
298,8,212
298,9,268
298,10,1387
298,11,1359
298,12,5818
298,13,2241
298,14,8580
298,15,18171
298,16,5545
298,17,238393
298,18,65152
298,19,182533
298,20,287975
299,1,0
299,2,3
299,3,5
299,4,3
299,5,28
299,6,26
299,7,88
299,8,114
299,9,418
299,10,233
299,11,6376
299,12,2596
299,13,2857
299,14,10786
299,15,16279
299,16,179664
299,17,493027
299,18,543812
299,19,237065
299,20,499424
300,1,0
300,2,3
300,3,2
300,4,17
300,5,123
300,6,74
300,7,94
300,8,15
300,9,1172
300,10,1917
300,11,4366
300,12,9244
300,13,6671
300,14,6968
300,15,17603
300,16,101952
300,17,327753
300,18,319182
300,19,47183
300,20,72824
301,1,0
301,2,1
301,3,2
301,4,18
301,5,62
301,6,40
301,7,83
301,8,260
301,9,280
301,10,1380
301,11,2952
301,12,7100
301,13,7907
301,14,7925
301,15,51596
301,16,162192
301,17,80488
301,18,508852
301,19,768633
301,20,1276588
302,1,0
302,2,2
302,3,11
302,4,15
302,5,49
302,6,46
302,7,15
302,8,195
302,9,847
302,10,3146
302,11,482
302,12,4845
302,13,2565
302,14,34758
302,15,12470
302,16,245975
302,17,24694
302,18,232966
302,19,427779
302,20,931827
303,1,0
303,2,1
303,3,5
303,4,76
303,5,44
303,6,164
303,7,496
303,8,389
303,9,426
303,10,3357
303,11,1679
303,12,520
303,13,1064
303,14,2290
303,15,8978
303,16,10395
303,17,21425
303,18,285944
303,19,453447
303,20,741918
304,1,0
304,2,2
304,3,2
304,4,24
304,5,29
304,6,105
304,7,56
304,8,47
304,9,810
304,10,47
304,11,1209
304,12,8386
304,13,6434
304,14,68291
304,15,56258
304,16,12608
304,17,285964
304,18,473489
304,19,713810
304,20,230248
305,1,0
305,2,4
305,3,2
305,4,11
305,5,9
305,6,5
305,7,135
305,8,142
305,9,2309
305,10,1765
305,11,88
305,12,4117
305,13,16131
305,14,30671
305,15,31223
305,16,8521
305,17,166796
305,18,516228
305,19,733469
305,20,531398
306,1,0
306,2,4
306,3,4
306,4,22
306,5,12
306,6,15
306,7,237
306,8,1365
306,9,31
306,10,459
306,11,2266
306,12,1271
306,13,8886
306,14,2092
306,15,21794
306,16,106027
306,17,100184
306,18,1387198
306,19,481073
306,20,1155731
307,1,0
307,2,1
307,3,2
307,4,28
307,5,45
307,6,71
307,7,552
307,8,475
307,9,584
307,10,1514
307,11,3036
307,12,4429
307,13,10578
307,14,28138
307,15,47403
307,16,11320
307,17,8144
307,18,20242
307,19,203565
307,20,189444
308,1,0
308,2,5
308,3,2
308,4,12
308,5,64
308,6,60
308,7,69
308,8,424
308,9,67
308,10,217
308,11,1208
308,12,1479
308,13,9689
308,14,385
308,15,9247
308,16,18771
308,17,27858
308,18,309767
308,19,888835
308,20,1830604
309,1,0
309,2,3
309,3,5
309,4,14
309,5,13
309,6,125
309,7,42
309,8,33
309,9,812
309,10,383
309,11,1682
309,12,4618
309,13,1318
309,14,18595
309,15,81475
309,16,166395
309,17,26678
309,18,229214
309,19,82001
309,20,2379778
310,1,0
310,2,1
310,3,3
310,4,7
310,5,11
310,6,16
310,7,63
310,8,834
310,9,249
310,10,253
310,11,1511
310,12,8178
310,13,3139
310,14,42687
310,15,70236
310,16,109620
310,17,20279
310,18,230319
310,19,409110
310,20,1976563
311,1,0
311,2,3
311,3,2
311,4,11
311,5,32
311,6,78
311,7,200
311,8,175
311,9,1328
311,10,201
311,11,1686
311,12,3066
311,13,19699
311,14,6071
311,15,26749
311,16,74133
311,17,75174
311,18,41036
311,19,131186
311,20,206048
312,1,0
312,2,6
312,3,2
312,4,7
312,5,26
312,6,96
312,7,65
312,8,457
312,9,13
312,10,797
312,11,2118
312,12,860
312,13,3674
312,14,24237
312,15,47612
312,16,55900
312,17,14471
312,18,225802
312,19,239244
312,20,64091
313,1,0
313,2,1
313,3,3
313,4,13
313,5,25
313,6,61
313,7,229
313,8,602
313,9,1075
313,10,37
313,11,97
313,12,735
313,13,9273
313,14,4982
313,15,8382
313,16,32588
313,17,529409
313,18,6967
313,19,686905
313,20,189592
314,1,0
314,2,1
314,3,2
314,4,13
314,5,70
314,6,9
314,7,34
314,8,273
314,9,710
314,10,2289
314,11,3868
314,12,8885
314,13,363
314,14,18377
314,15,25533
314,16,40945
314,17,7580
314,18,422034
314,19,83566
314,20,406437
315,1,0
315,2,4
315,3,2
315,4,59
315,5,10
315,6,41
315,7,320
315,8,907
315,9,473
315,10,387
315,11,1822
315,12,2653
315,13,641
315,14,2117
315,15,21201
315,16,3074
315,17,123312
315,18,302381
315,19,194873
315,20,1567522
316,1,0
316,2,4
316,3,19
316,4,6
316,5,22
316,6,16
316,7,287
316,8,26
316,9,439
316,10,244
316,11,3423
316,12,7400
316,13,3695
316,14,99123
316,15,10348
316,16,107188
316,17,219799
316,18,312765
316,19,861435
316,20,624196
317,1,0
317,2,1
317,3,4
317,4,31
317,5,115
317,6,64
317,7,54
317,8,152
317,9,86
317,10,2708
317,11,136
317,12,2575
317,13,885
317,14,19251
317,15,42609
317,16,56273
317,17,168058
317,18,324999
317,19,1230402
317,20,2875483
318,1,0
318,2,1
318,3,2
318,4,26
318,5,21
318,6,55
318,7,58
318,8,112
318,9,594
318,10,224
318,11,3123
318,12,3019
318,13,7989
318,14,1021
318,15,3729
318,16,8954
318,17,81814
318,18,51199
318,19,1331211
318,20,971593
319,1,0
319,2,2
319,3,5
319,4,9
319,5,4
319,6,74
319,7,127
319,8,374
319,9,519
319,10,1155
319,11,2195
319,12,633
319,13,23309
319,14,304
319,15,4317
319,16,1491
319,17,591115
319,18,923
319,19,2623
319,20,1249015
320,1,0
320,2,1
320,3,4
320,4,10
320,5,48
320,6,16
320,7,11
320,8,50
320,9,2369
320,10,663
320,11,3704
320,12,3232
320,13,3975
320,14,1389
320,15,22680
320,16,37126
320,17,20364
320,18,288192
320,19,366344
320,20,983532
321,1,0
321,2,1
321,3,4
321,4,48
321,5,35
321,6,98
321,7,219
321,8,681
321,9,439
321,10,272
321,11,6571
321,12,5597
321,13,11870
321,14,9054
321,15,10691
321,16,86562
321,17,109775
321,18,247106
321,19,174915
321,20,810861
322,1,0
322,2,4
322,3,2
322,4,10
322,5,11
322,6,103
322,7,15
322,8,692
322,9,684
322,10,1465
322,11,975
322,12,3116
322,13,545
322,14,9381
322,15,15192
322,16,32950
322,17,193563
322,18,61824
322,19,356062
322,20,1956308
323,1,0
323,2,5
323,3,5
323,4,24
323,5,12
323,6,132
323,7,78
323,8,95
323,9,400
323,10,142
323,11,401
323,12,2337
323,13,2168
323,14,31411
323,15,15554
323,16,2901
323,17,36448
323,18,462953
323,19,299314
323,20,348844
324,1,0
324,2,3
324,3,6
324,4,8
324,5,52
324,6,5
324,7,894
324,8,56
324,9,385
324,10,475
324,11,595
324,12,1787
324,13,13570
324,14,4854
324,15,5869
324,16,87940
324,17,69351
324,18,164016
324,19,334844
324,20,3666797
325,1,0
325,2,4
325,3,4
325,4,14
325,5,40
325,6,28
325,7,329
325,8,255
325,9,1091
325,10,225
325,11,1320
325,12,3868
325,13,5869
325,14,12629
325,15,30670
325,16,108641
325,17,207521
325,18,90058
325,19,324471
325,20,12900
326,1,0
326,2,2
326,3,8
326,4,8
326,5,13
326,6,68
326,7,101
326,8,221
326,9,613
326,10,864
326,11,5084
326,12,2302
326,13,3886
326,14,39230
326,15,50337
326,16,42802
326,17,5370
326,18,141163
326,19,4059
326,20,1997557
327,1,0
327,2,6
327,3,4
327,4,15
327,5,19
327,6,33
327,7,211
327,8,450
327,9,1166
327,10,204
327,11,9058
327,12,1555
327,13,11619
327,14,16049
327,15,14582
327,16,244396
327,17,179953
327,18,260803
327,19,1096210
327,20,460617
328,1,0
328,2,2
328,3,10
328,4,3
328,5,16
328,6,281
328,7,15
328,8,529
328,9,16
328,10,578
328,11,2661
328,12,5769
328,13,6179
328,14,18104
328,15,9109
328,16,18074
328,17,105924
328,18,648474
328,19,108034
328,20,1176440
329,1,0
329,2,2
329,3,11
329,4,7
329,5,49
329,6,65
329,7,30
329,8,79
329,9,206
329,10,1257
329,11,6111
329,12,2655
329,13,1784
329,14,20520
329,15,139794
329,16,56595
329,17,133575
329,18,868007
329,19,19752
329,20,826359
330,1,0
330,2,2
330,3,4
330,4,27
330,5,14
330,6,8
330,7,96
330,8,521
330,9,194
330,10,2527
330,11,1805
330,12,17020
330,13,2940
330,14,1836
330,15,82432
330,16,23430
330,17,208698
330,18,26051
330,19,1848470
330,20,1065150
331,1,0
331,2,1
331,3,2
331,4,4
331,5,15
331,6,21
331,7,31
331,8,28
331,9,822
331,10,1052
331,11,1476
331,12,5746
331,13,4685
331,14,871
331,15,50770
331,16,60482
331,17,72583
331,18,577596
331,19,732501
331,20,1048352
332,1,0
332,2,1
332,3,9
332,4,11
332,5,12
332,6,65
332,7,12
332,8,91
332,9,960
332,10,396
332,11,1456
332,12,2900
332,13,11544
332,14,27617
332,15,5694
332,16,173240
332,17,405384
332,18,498916
332,19,730447
332,20,1153808
333,1,0
333,2,1
333,3,4
333,4,5
333,5,41
333,6,19
333,7,348
333,8,395
333,9,80
333,10,1324
333,11,2001
333,12,39
333,13,11834
333,14,15827
333,15,7222
333,16,62574
333,17,12607
333,18,111207
333,19,776260
