Run,Streak Target,Flips Required
34,17,77761
34,18,15509
34,19,736445
34,20,100105
34,21,5515695
34,22,6221688
34,23,11335935
34,24,25475748
34,25,1021511
35,1,0
35,2,1
35,3,6
35,4,5
35,5,45
35,6,74
35,7,17
35,8,242
35,9,314
35,10,103
35,11,2154
35,12,4672
35,13,1832
35,14,13049
35,15,20869
35,16,122390
35,17,255187
35,18,432028
35,19,483658
35,20,1794836
35,21,2288870
35,22,10688486
35,23,17350937
35,24,7454329
35,25,73285224
36,1,0
36,2,1
36,3,2
36,4,6
36,5,4
36,6,39
36,7,39
36,8,407
36,9,2389
36,10,1235
36,11,2404
36,12,1099
36,13,783
36,14,5073
36,15,13317
36,16,46715
36,17,3255
36,18,259818
36,19,471209
36,20,102701
36,21,1709747
36,22,332340
36,23,10986665
36,24,64885778
36,25,23771728
37,1,0
37,2,5
37,3,9
37,4,5
37,5,32
37,6,48
37,7,60
37,8,403
37,9,38
37,10,467
37,11,3295
37,12,2101
37,13,3963
37,14,5566
37,15,5948
37,16,116791
37,17,6716
37,18,748488
37,19,209398
37,20,1197521
37,21,960702
37,22,2546967
37,23,3155396
37,24,23461858
37,25,64647025
38,1,0
38,2,2
38,3,2
38,4,7
38,5,12
38,6,83
38,7,65
38,8,71
38,9,462
38,10,1356
38,11,1998
38,12,13086
38,13,19100
38,14,8309
38,15,36052
38,16,47579
38,17,129938
38,18,222570
38,19,30656
38,20,1009541
38,21,454999
38,22,5183235
38,23,690989
38,24,22916222
38,25,5073585
39,1,0
39,2,3
39,3,7
39,4,5
39,5,23
39,6,61
39,7,69
39,8,223
39,9,1272
39,10,1955
39,11,2389
39,12,2725
39,13,15422
39,14,40069
39,15,26231
39,16,119
39,17,276006
39,18,350168
39,19,179271
39,20,36218
39,21,2440103
39,22,4263443
39,23,6501555
39,24,4609740
39,25,4675731
40,1,0
40,2,2
40,3,13
40,4,13
40,5,14
40,6,100
40,7,85
40,8,27
40,9,1033
40,10,947
40,11,10526
40,12,782
40,13,27447
40,14,23770
40,15,5650
40,16,21460
40,17,53612
40,18,155910
40,19,815599
40,20,77282
40,21,502448
40,22,4158830
40,23,20396844
40,24,10750015
40,25,16493488
41,1,0
41,2,3
41,3,10
41,4,3
41,5,15
41,6,17
41,7,11
41,8,51
41,9,134
41,10,1596
41,11,5111
41,12,3484
41,13,4173
41,14,2393
41,15,49965
41,16,53128
41,17,58338
41,18,878963
41,19,1146147
41,20,80286
41,21,5399496
41,22,824402
41,23,6733751
41,24,12672047
41,25,138395246
42,1,0
42,2,4
42,3,5
42,4,20
42,5,7
42,6,105
42,7,113
42,8,461
42,9,1162
42,10,3582
42,11,7083
42,12,142
42,13,7523
42,14,10497
42,15,6183
42,16,12831
42,17,430157
42,18,895062
42,19,569466
42,20,794101
42,21,126908
42,22,5569275
42,23,7046987
42,24,33457927
42,25,2137853
43,1,0
43,2,4
43,3,4
43,4,15
43,5,102
43,6,17
43,7,16
43,8,213
43,9,179
43,10,775
43,11,3059
43,12,3467
43,13,4003
43,14,13118
43,15,605
43,16,18683
43,17,148169
43,18,61181
43,19,391643
43,20,918983
43,21,2256249
43,22,362253
43,23,20159095
43,24,8059682
43,25,24374407
44,1,0
44,2,1
44,3,5
44,4,6
44,5,77
44,6,14
44,7,114
44,8,224
44,9,90
44,10,1974
44,11,3206
44,12,5166
44,13,2891
44,14,26595
44,15,36067
44,16,11180
44,17,15611
44,18,421814
44,19,25270
44,20,110118
44,21,5171940
44,22,6914342
44,23,1221545
44,24,11623929
44,25,44364320
45,1,0
45,2,2
45,3,4
45,4,26
45,5,13
45,6,19
45,7,52
45,8,533
45,9,692
45,10,943
45,11,556
45,12,1250
45,13,2027
45,14,14404
45,15,96
45,16,12348
45,17,17959
45,18,800668
45,19,343746
45,20,1770563
45,21,410224
45,22,1241690
45,23,2165315
45,24,24576009
45,25,66744909
46,1,0
46,2,1
46,3,6
46,4,6
46,5,16
46,6,15
46,7,309
46,8,308
46,9,1680
46,10,810
46,11,596
46,12,1311
46,13,5845
46,14,2827
46,15,51514
46,16,150031
46,17,120658
46,18,10537
46,19,557431
46,20,344862
46,21,639382
46,22,8471297
46,23,5562944
46,24,1965040
46,25,21718062
47,1,0
47,2,1
47,3,12
47,4,5
47,5,8
47,6,21
47,7,122
47,8,21
47,9,343
47,10,302
47,11,508
47,12,9127
47,13,9269
47,14,13247
47,15,14631
47,16,18349
47,17,397018
47,18,439102
47,19,543688
47,20,634882
47,21,2709628
47,22,1516927
47,23,1828063
47,24,39947910
47,25,64886179
48,1,0
48,2,2
48,3,2
48,4,11
48,5,66
48,6,137
48,7,151
48,8,773
48,9,315
48,10,428
48,11,133
48,12,1757
48,13,14393
48,14,765
48,15,24165
48,16,112716
48,17,91436
48,18,337794
48,19,28936
48,20,155320
48,21,1398125
48,22,4200560
48,23,3986477
48,24,7476425
48,25,47136684
49,1,0
49,2,1
49,3,7
49,4,42
49,5,14
49,6,59
49,7,186
49,8,290
49,9,1513
49,10,2954
49,11,3090
49,12,2234
49,13,3454
49,14,59268
49,15,38077
49,16,3752
49,17,188962
49,18,250011
49,19,434745
49,20,849331
49,21,1585220
49,22,3733321
49,23,9086879
49,24,40743147
49,25,74711781
50,1,0
50,2,1
50,3,5
50,4,10
50,5,32
50,6,23
50,7,27
50,8,169
50,9,545
50,10,1714
50,11,1005
50,12,686
50,13,2103
50,14,31569
50,15,23930
50,16,233698
50,17,374669
50,18,41475
50,19,234762
50,20,236751
50,21,1068505
50,22,4318184
50,23,27643232
50,24,24591065
50,25,58118787
51,1,0
51,2,2
51,3,3
51,4,6
51,5,23
51,6,47
51,7,14
51,8,212
51,9,119
51,10,1771
51,11,5554
51,12,57
51,13,5431
51,14,7210
51,15,12118
51,16,55657
51,17,138619
51,18,140745
51,19,485113
51,20,816131
51,21,800904
51,22,8293323
51,23,3128300
51,24,50389249
51,25,13549502
52,1,0
52,2,1
52,3,16
52,4,17
52,5,12
52,6,41
52,7,182
52,8,19
52,9,523
52,10,7222
52,11,10
52,12,1667
52,13,2191
52,14,16462
52,15,30687
52,16,391106
52,17,196030
52,18,221833
52,19,520334
52,20,39472
52,21,731364
52,22,711842
52,23,20084278
52,24,23174319
52,25,28312347
53,1,0
53,2,1
53,3,4
53,4,21
53,5,11
53,6,103
53,7,22
53,8,72
53,9,8
53,10,1722
53,11,4157
53,12,2009
53,13,13691
53,14,1884
53,15,37294
53,16,57666
53,17,170623
53,18,963597
53,19,881722
53,20,1574691
53,21,595022
53,22,12831922
53,23,1223735
53,24,40108120
53,25,41802285
54,1,0
54,2,4
54,3,3
54,4,16
54,5,37
54,6,270
54,7,256
54,8,183
54,9,33
54,10,2275
54,11,2346
54,12,4265
54,13,3123
54,14,13640
54,15,16517
54,16,612303
54,17,53994
54,18,199988
54,19,189237
54,20,1297007
54,21,1078680
54,22,9630419
54,23,2909272
54,24,24348859
54,25,23409326
55,1,0
55,2,1
55,3,4
55,4,11
55,5,48
55,6,15
55,7,117
55,8,136
55,9,483
55,10,2598
55,11,588
55,12,3976
55,13,17180
55,14,5869
55,15,1845
55,16,27528
55,17,392392
55,18,116324
55,19,61094
55,20,626013
55,21,2970327
55,22,933516
55,23,3960535
55,24,2459415
55,25,23236716
56,1,0
56,2,3
56,3,2
56,4,14
56,5,36
56,6,110
56,7,246
56,8,98
56,9,742
56,10,1202
56,11,951
56,12,1784
56,13,7503
56,14,6810
56,15,45003
56,16,523
56,17,185297
56,18,64673
56,19,80113
56,20,1142530
56,21,11084444
56,22,6794588
56,23,11826702
56,24,27221002
56,25,38200293
57,1,0
57,2,2
57,3,7
57,4,5
57,5,25
57,6,78
57,7,292
57,8,313
57,9,1099
57,10,1526
57,11,736
57,12,10009
57,13,5136
57,14,19693
57,15,57274
57,16,56141
57,17,123862
57,18,376653
57,19,347407
57,20,1691729
57,21,437896
57,22,7890275
57,23,1026067
57,24,34465189
57,25,7975813
58,1,0
58,2,1
58,3,2
58,4,14
58,5,12
58,6,44
58,7,398
58,8,290
58,9,1321
58,10,236
58,11,8000
58,12,1054
58,13,1500
58,14,9123
58,15,15195
58,16,45816
58,17,276563
58,18,131091
58,19,276903
58,20,677755
58,21,4159257
58,22,2532928
58,23,11294956
58,24,23947631
58,25,94425834
59,1,0
59,2,1
59,3,3
59,4,11
59,5,22
59,6,93
59,7,69
59,8,77
59,9,703
59,10,746
59,11,1339
59,12,2425
59,13,25566
59,14,62304
59,15,37001
59,16,1068
59,17,33063
59,18,99521
59,19,625218
59,20,698796
59,21,281133
59,22,5909968
59,23,2249762
59,24,30523835
59,25,7733421
60,1,0
60,2,2
60,3,2
60,4,3
60,5,11
60,6,114
60,7,395
60,8,358
60,9,1291
60,10,1335
60,11,4406
60,12,994
60,13,2986
60,14,19867
60,15,40331
60,16,78793
60,17,379357
60,18,146043
60,19,275757
60,20,100842
60,21,3589333
60,22,4041305
60,23,3180473
60,24,6680639
60,25,8875169
61,1,0
61,2,3
61,3,6
61,4,15
61,5,7
61,6,61
61,7,17
61,8,48
61,9,67
61,10,453
61,11,1627
61,12,1000
61,13,17617
61,14,198
61,15,8181
61,16,68979
61,17,160677
61,18,19331
61,19,311121
61,20,32820
61,21,110589
61,22,2272510
61,23,57789367
61,24,13059262
61,25,84395165
62,1,0
62,2,4
62,3,10
62,4,3
62,5,64
62,6,41
62,7,137
62,8,345
62,9,251
62,10,545
62,11,1661
62,12,1577
62,13,5326
62,14,11325
62,15,68188
62,16,21147
62,17,344873
62,18,242206
62,19,585970
62,20,296490
62,21,2863095
62,22,1042134
62,23,3583599
62,24,23678628
62,25,36203964
63,1,0
63,2,1
63,3,2
63,4,64
63,5,15
63,6,96
63,7,113
63,8,81
63,9,232
63,10,1182
63,11,1336
63,12,1847
63,13,12579
63,14,13005
63,15,42435
63,16,84728
63,17,6105
63,18,215816
63,19,269653
63,20,131903
63,21,517920
63,22,66055
63,23,2052562
63,24,103218165
63,25,70834438
64,1,0
64,2,3
64,3,4
64,4,3
64,5,9
64,6,32
64,7,603
64,8,219
64,9,129
64,10,501
64,11,2665
64,12,292
64,13,2430
64,14,9553
64,15,62019
64,16,149797
64,17,649081
64,18,295487
64,19,523182
64,20,572276
64,21,2832908
64,22,4112836
64,23,14758134
64,24,16459695
64,25,549791
65,1,0
65,2,1
65,3,5
65,4,9
65,5,15
65,6,79
65,7,159
65,8,12
65,9,136
65,10,444
65,11,4494
65,12,9225
65,13,1647
65,14,243
65,15,13210
65,16,31817
65,17,48564
65,18,509830
65,19,663750
65,20,436784
65,21,1036421
65,22,428473
65,23,25141627
65,24,44745717
65,25,6098033
66,1,0
66,2,1
66,3,18
66,4,23
66,5,55
66,6,6
66,7,36
66,8,613
66,9,326
66,10,3570
66,11,898
66,12,787
66,13,7063
66,14,20708
66,15,107
66,16,196356
66,17,72297
66,18,210128
66,19,103750
66,20,1943501
66,21,79901
66,22,4695932
66,23,6906966
66,24,2063992
66,25,20641029
67,1,0
67,2,2
67,3,6
67,4,16
67,5,30
67,6,34
67,7,197
67,8,236
67,9,33
67,10,715
67,11,2955
67,12,3546
67,13,2915
67,14,24946
67,15,84809
67,16,64742
67,17,38693
67,18,168123
67,19,218359
67,20,1613586
67,21,3135839
67,22,750851
67,23,7862621
67,24,9713713
67,25,45160835
68,1,0
68,2,2
68,3,3
68,4,8
68,5,27
68,6,49
68,7,92
68,8,20
68,9,1678
68,10,1568
68,11,136
68,12,5979
68,13,3456
68,14,3711
68,15,20254
68,16,137058
68,17,8049
68,18,13476
68,19,50879
68,20,558933
68,21,1330802
68,22,1618050
68,23,22674931
68,24,28136147
68,25,4561994
69,1,0
69,2,1
69,3,4
69,4,29
69,5,49
69,6,41
69,7,161
69,8,317
69,9,805
69,10,2214
69,11,2202
69,12,1806
69,13,9630
69,14,18181
69,15,67749
69,16,98015
69,17,1979
69,18,320960
69,19,69420
69,20,104457
69,21,194168
69,22,1820805
69,23,1415523
69,24,19072861
69,25,16874544
70,1,0
70,2,3
70,3,25
70,4,16
70,5,9
70,6,57
70,7,22
70,8,883
70,9,572
70,10,2259
70,11,63
70,12,238
70,13,3988
70,14,788
70,15,36545
70,16,5028
70,17,10702
70,18,354539
70,19,577868
70,20,517447
70,21,2156026
70,22,1855164
70,23,8349941
70,24,2525816
70,25,49533431
71,1,0
71,2,2
71,3,3
71,4,6
71,5,7
71,6,38
71,7,267
71,8,377
71,9,113
71,10,657
71,11,1597
71,12,3966
71,13,10747
71,14,11867
71,15,8012
71,16,60850
71,17,355045
71,18,356612
71,19,135823
71,20,605539
71,21,853413
71,22,4849317
71,23,17215619
71,24,298217
71,25,80867580
72,1,0
72,2,1
72,3,13
72,4,9
72,5,15
72,6,40
72,7,111
72,8,8
72,9,1183
72,10,145
72,11,3477
72,12,879
72,13,1352
72,14,8010
72,15,66753
72,16,122082
72,17,176489
72,18,2795
72,19,14172
72,20,1229665
72,21,617365
72,22,7273930
72,23,2402842
72,24,286900
72,25,3975914
73,1,0
73,2,1
73,3,2
73,4,25
73,5,44
73,6,80
73,7,170
73,8,190
73,9,222
73,10,62
73,11,5469
73,12,4316
73,13,4912
73,14,2567
73,15,32042
73,16,106994
73,17,112447
73,18,269399
73,19,20635
73,20,940307
73,21,740404
73,22,2976952
73,23,1916185
73,24,21928184
73,25,5462211
74,1,0
74,2,2
74,3,2
74,4,3
74,5,43
74,6,37
74,7,43
74,8,308
74,9,88
74,10,196
74,11,474
74,12,10275
74,13,5799
74,14,32652
74,15,49838
74,16,273924
74,17,120600
74,18,1059131
74,19,250686
74,20,580017
74,21,3399070
74,22,4334141
74,23,10523251
74,24,7468831
74,25,30526012
75,1,0
75,2,2
75,3,2
75,4,5
75,5,45
75,6,28
75,7,21
75,8,1144
75,9,509
75,10,458
75,11,1261
75,12,3523
75,13,10621
75,14,40837
75,15,21992
75,16,45851
75,17,249274
75,18,133066
75,19,94405
75,20,276144
75,21,1532290
75,22,7865160
75,23,3602099
75,24,22611816
75,25,49653264
76,1,0
76,2,7
76,3,3
76,4,28
76,5,11
76,6,41
76,7,242
76,8,160
76,9,218
76,10,88
76,11,4044
76,12,7449
76,13,9495
76,14,22714
76,15,331
76,16,33155
76,17,11330
76,18,16906
76,19,968214
76,20,175876
76,21,616647
76,22,2989807
76,23,14470159
76,24,17414694
76,25,100302193
77,1,0
77,2,3
77,3,3
77,4,18
77,5,56
77,6,46
77,7,411
77,8,169
77,9,71
77,10,488
77,11,159
77,12,4362
77,13,673
77,14,505
77,15,43203
77,16,805
77,17,14696
77,18,64864
77,19,1337917
77,20,491494
77,21,2600811
77,22,9037652
77,23,3878800
77,24,3880990
77,25,1823179
78,1,0
78,2,2
78,3,2
78,4,10
78,5,27
78,6,37
78,7,12
78,8,72
78,9,259
78,10,40
78,11,2853
78,12,242
78,13,17034
78,14,35404
78,15,8453
78,16,271379
78,17,23663
78,18,762038
78,19,1187765
78,20,3810190
78,21,354619
78,22,8073738
78,23,4056398
78,24,1852019
78,25,35246541
79,1,0
79,2,1
79,3,7
79,4,3
79,5,59
79,6,37
79,7,33
79,8,371
79,9,109
79,10,1270
79,11,1655
79,12,3937
79,13,4433
79,14,1661
79,15,54351
79,16,142262
79,17,83037
79,18,3980
79,19,40854
79,20,167228
79,21,191391
79,22,3739154
79,23,11708968
79,24,40136264
79,25,46576027
80,1,0
80,2,2
80,3,7
80,4,25
80,5,12
80,6,35
80,7,172
80,8,101
80,9,930
80,10,2426
80,11,60
80,12,72
80,13,7318
80,14,19862
80,15,17470
80,16,98797
80,17,3442
80,18,42495
80,19,55465
80,20,63752
80,21,8319844
80,22,11112314
80,23,8588891
80,24,2240178
80,25,8556329
81,1,0
81,2,1
81,3,10
81,4,6
81,5,91
81,6,8
81,7,111
81,8,194
81,9,387
81,10,1552
81,11,487
81,12,24438
81,13,173
81,14,7099
81,15,46704
81,16,53211
81,17,60431
81,18,7677
81,19,63109
81,20,2695167
81,21,2294367
81,22,4599599
81,23,9224745
81,24,8349299
81,25,35919878
82,1,0
82,2,1
82,3,8
82,4,4
82,5,7
82,6,42
82,7,19
82,8,755
82,9,182
82,10,814
82,11,3752
82,12,353
82,13,13672
82,14,22917
82,15,22426
82,16,148130
82,17,22816
82,18,159152
82,19,226457
82,20,886084
82,21,465780
82,22,17044878
82,23,185127
82,24,12492587
82,25,136634821
83,1,0
83,2,2
83,3,8
83,4,17
83,5,63
83,6,37
83,7,201
83,8,85
83,9,784
