Run,Streak Target,Flips Required
49,10,2036
49,11,5424
49,12,564
49,13,26630
49,14,700
49,15,13220
49,16,179326
49,17,12869
49,18,28447
49,19,219525
49,20,630723
50,1,0
50,2,1
50,3,12
50,4,5
50,5,12
50,6,258
50,7,140
50,8,530
50,9,230
50,10,932
50,11,2771
50,12,30416
50,13,534
50,14,15430
50,15,64077
50,16,2478
50,17,560017
50,18,2404
50,19,291859
50,20,4040
51,1,0
51,2,1
51,3,2
51,4,14
51,5,78
51,6,14
51,7,59
51,8,344
51,9,157
51,10,1137
51,11,2776
51,12,509
51,13,3483
51,14,27388
51,15,9898
51,16,63304
51,17,62813
51,18,108857
51,19,1617642
51,20,190613
52,1,0
52,2,1
52,3,11
52,4,11
52,5,7
52,6,10
52,7,93
52,8,160
52,9,1166
52,10,159
52,11,695
52,12,2719
52,13,2278
52,14,7907
52,15,8702
52,16,13500
52,17,329
52,18,468434
52,19,456352
52,20,1979964
53,1,0
53,2,2
53,3,4
53,4,3
53,5,22
53,6,136
53,7,20
53,8,344
53,9,188
53,10,89
53,11,799
53,12,1916
53,13,1066
53,14,22618
53,15,71845
53,16,10956
53,17,99244
53,18,72351
53,19,1131165
53,20,40700
54,1,0
54,2,1
54,3,3
54,4,15
54,5,16
54,6,54
54,7,204
54,8,471
54,9,1146
54,10,5794
54,11,1309
54,12,703
54,13,4495
54,14,8028
54,15,54812
54,16,104880
54,17,159752
54,18,377970
54,19,683628
54,20,1429609
55,1,0
55,2,1
55,3,9
55,4,12
55,5,12
55,6,30
55,7,35
55,8,234
55,9,102
55,10,123
55,11,712
55,12,376
55,13,21850
55,14,4994
55,15,14343
55,16,36713
55,17,4769
55,18,104718
55,19,642455
55,20,50241
56,1,0
56,2,1
56,3,2
56,4,14
56,5,36
56,6,37
56,7,15
56,8,34
56,9,249
56,10,972
56,11,1761
56,12,3922
56,13,110
56,14,3712
56,15,86877
56,16,56444
56,17,631521
56,18,37610
56,19,2104373
56,20,944256
57,1,0
57,2,2
57,3,2
57,4,31
57,5,71
57,6,18
57,7,314
57,8,42
57,9,100
57,10,472
57,11,1018
57,12,4823
57,13,3710
57,14,15350
57,15,1134
57,16,179082
57,17,7897
57,18,166927
57,19,63748
57,20,256017
58,1,0
58,2,2
58,3,12
58,4,14
58,5,6
58,6,15
58,7,75
58,8,21
58,9,1039
58,10,614
58,11,6747
58,12,2656
58,13,2490
58,14,7833
58,15,143260
58,16,66898
58,17,42992
58,18,46871
58,19,233315
58,20,2953505
59,1,0
59,2,1
59,3,5
59,4,18
59,5,29
59,6,17
59,7,141
59,8,7
59,9,38
59,10,74
59,11,5728
59,12,10986
59,13,546
59,14,6370
59,15,11294
59,16,73505
59,17,96955
59,18,49634
59,19,924839
59,20,290091
60,1,0
60,2,1
60,3,2
60,4,3
60,5,16
60,6,119
60,7,303
60,8,65
60,9,351
60,10,780
60,11,1003
60,12,228
60,13,278
60,14,9602
60,15,24188
60,16,54077
60,17,146939
60,18,32510
60,19,26529
60,20,40642
61,1,0
61,2,1
61,3,5
61,4,11
61,5,113
61,6,116
61,7,154
61,8,52
61,9,941
61,10,464
61,11,190
61,12,1427
61,13,5898
61,14,28110
61,15,45471
61,16,51456
61,17,10495
61,18,534015
61,19,225797
61,20,1148057
62,1,0
62,2,1
62,3,8
62,4,46
62,5,66
62,6,5
62,7,59
62,8,22
62,9,251
62,10,466
62,11,1010
62,12,2610
62,13,4787
62,14,16301
62,15,9070
62,16,11333
62,17,99254
62,18,629295
62,19,955526
62,20,456643
63,1,0
63,2,1
63,3,8
63,4,16
63,5,14
63,6,118
63,7,94
63,8,298
63,9,1225
63,10,2409
63,11,272
63,12,5139
63,13,3038
63,14,21683
63,15,29516
63,16,59291
63,17,252832
63,18,5174
63,19,196934
63,20,56212
64,1,0
64,2,1
64,3,2
64,4,10
64,5,29
64,6,119
64,7,85
64,8,454
64,9,453
64,10,539
64,11,2483
64,12,6551
64,13,4551
64,14,12506
64,15,956
64,16,93373
64,17,140754
64,18,405373
64,19,672875
64,20,201807
65,1,0
65,2,3
65,3,2
65,4,13
65,5,9
65,6,5
65,7,7
65,8,73
65,9,409
65,10,1813
65,11,1978
65,12,11945
65,13,4459
65,14,787
