Run,Streak Target,Flips Required
17,16,333678
17,17,239754
17,18,192767
17,19,75175
17,20,987066
18,1,0
18,2,2
18,3,3
18,4,9
18,5,51
18,6,8
18,7,19
18,8,291
18,9,29
18,10,952
18,11,147
18,12,6310
18,13,25197
18,14,12501
18,15,1061
18,16,21490
18,17,72371
18,18,259477
18,19,243692
18,20,14937
19,1,0
19,2,1
19,3,4
19,4,10
19,5,26
19,6,28
19,7,72
19,8,59
19,9,27
19,10,1064
19,11,563
19,12,2916
19,13,1992
19,14,61904
19,15,38338
19,16,24100
19,17,185171
19,18,6751
19,19,579896
19,20,658294
20,1,0
20,2,4
20,3,4
20,4,3
20,5,74
20,6,106
20,7,13
20,8,314
20,9,519
20,10,422
20,11,818
20,12,8436
20,13,4036
20,14,845
20,15,22901
20,16,10567
20,17,40245
20,18,252717
20,19,2644202
20,20,3145329
21,1,0
21,2,2
21,3,6
21,4,9
21,5,43
21,6,19
21,7,6
21,8,36
21,9,367
21,10,95
21,11,299
21,12,1099
21,13,24059
21,14,4595
21,15,13572
21,16,20443
21,17,31552
21,18,29588
21,19,95758
21,20,3434656
22,1,0
22,2,2
22,3,11
22,4,13
22,5,5
22,6,11
22,7,130
22,8,120
22,9,1884
22,10,73
22,11,955
22,12,884
22,13,18886
22,14,3066
22,15,52865
22,16,18135
22,17,40851
22,18,51228
22,19,44518
22,20,4965663
23,1,0
23,2,5
23,3,2
23,4,5
23,5,4
23,6,10
23,7,22
23,8,217
23,9,218
23,10,843
23,11,3741
23,12,6491
23,13,394
23,14,49254
23,15,8042
23,16,35281
23,17,3637
23,18,9200
23,19,228501
23,20,283763
24,1,0
24,2,1
24,3,2
24,4,11
24,5,22
24,6,54
24,7,292
24,8,773
24,9,400
24,10,2921
24,11,3015
24,12,7090
24,13,12
24,14,40955
24,15,77649
24,16,31744
24,17,221322
24,18,186171
24,19,356067
24,20,334909
25,1,0
25,2,2
25,3,4
25,4,28
25,5,13
25,6,210
25,7,42
25,8,448
25,9,1329
25,10,922
25,11,5321
25,12,2287
25,13,141
25,14,14150
25,15,6667
25,16,27212
25,17,145461
25,18,11454
25,19,313124
25,20,623664
26,1,0
26,2,2
26,3,13
26,4,3
26,5,4
26,6,10
26,7,23
26,8,383
26,9,150
26,10,613
26,11,87
26,12,299
26,13,12930
26,14,11753
26,15,45740
26,16,94161
26,17,395128
26,18,97066
26,19,187732
26,20,139583
27,1,0
27,2,2
27,3,6
27,4,3
27,5,59
27,6,109
27,7,7
27,8,896
27,9,389
27,10,1257
27,11,1637
27,12,1035
27,13,1453
27,14,976
27,15,37936
27,16,56336
27,17,73210
27,18,183723
27,19,369148
27,20,783530
28,1,0
28,2,2
28,3,2
28,4,4
28,5,11
28,6,91
28,7,28
28,8,64
28,9,148
28,10,321
28,11,2906
28,12,11989
28,13,25364
28,14,21207
28,15,27890
28,16,5440
28,17,47904
28,18,270320
28,19,283218
28,20,917334
29,1,0
29,2,3
29,3,15
29,4,6
29,5,4
29,6,124
29,7,8
29,8,26
29,9,15
29,10,3442
29,11,917
29,12,4800
29,13,2752
29,14,10133
29,15,28427
29,16,58313
29,17,32260
29,18,92514
29,19,1054203
29,20,434696
30,1,0
30,2,3
30,3,2
30,4,6
30,5,82
30,6,88
30,7,148
30,8,81
30,9,246
30,10,140
30,11,2654
30,12,7925
30,13,10440
30,14,3304
30,15,21981
30,16,282734
30,17,240164
30,18,68504
30,19,1140088
30,20,783040
31,1,0
31,2,2
31,3,6
31,4,13
31,5,48
31,6,58
31,7,94
31,8,794
31,9,306
31,10,957
31,11,402
31,12,913
31,13,8338
31,14,1747
31,15,21513
31,16,20322
31,17,150356
31,18,254821
31,19,488948
31,20,2578126
32,1,0
32,2,1
32,3,17
32,4,30
32,5,52
32,6,9
32,7,151
32,8,116
32,9,256
32,10,957
32,11,1170
32,12,3563
32,13,11077
32,14,10608
32,15,19100
32,16,43585
32,17,116274
32,18,295977
32,19,414636
32,20,1160514
33,1,0
33,2,1
33,3,4
33,4,3
33,5,14
33,6,21
33,7,320
33,8,642
33,9,290
33,10,481
33,11,766
33,12,1103
33,13,1533
33,14,7482
33,15,56002
33,16,14537
33,17,53719
33,18,191459
33,19,448228
33,20,54522
34,1,0
34,2,1
34,3,3
34,4,7
34,5,32
34,6,23
34,7,72
34,8,392
34,9,544
34,10,1523
34,11,4543
34,12,3199
34,13,13890
34,14,12722
34,15,3219
34,16,58197
34,17,82024
34,18,182855
34,19,33415
34,20,17273
35,1,0
35,2,1
35,3,10
35,4,44
35,5,8
35,6,7
35,7,114
35,8,835
35,9,1078
35,10,184
35,11,1053
35,12,1726
35,13,7689
35,14,4569
35,15,11261
35,16,91194
35,17,51211
35,18,704522
35,19,760046
35,20,17148
36,1,0
36,2,3
36,3,13
36,4,11
36,5,30
36,6,5
36,7,136
36,8,42
36,9,214
36,10,4868
36,11,941
36,12,3741
36,13,296
36,14,4555
36,15,1297
36,16,32357
36,17,228588
36,18,109741
36,19,107434
36,20,2175288
37,1,0
37,2,1
37,3,2
37,4,5
37,5,38
37,6,12
37,7,311
37,8,132
37,9,828
37,10,699
37,11,3440
37,12,2803
37,13,3421
37,14,13057
37,15,70874
37,16,33302
37,17,296535
37,18,158939
37,19,26671
37,20,2268237
38,1,0
38,2,1
38,3,4
38,4,9
38,5,16
38,6,10
38,7,15
38,8,330
38,9,226
38,10,882
38,11,1658
38,12,841
38,13,852
38,14,859
38,15,34847
38,16,219828
38,17,58168
38,18,188884
38,19,760948
38,20,2691746
39,1,0
39,2,1
39,3,2
39,4,14
39,5,4
39,6,35
39,7,39
39,8,213
39,9,232
39,10,833
39,11,2926
39,12,1047
39,13,14287
39,14,487
39,15,14677
39,16,52125
39,17,17131
39,18,58863
39,19,786498
39,20,531650
40,1,0
40,2,1
40,3,19
40,4,8
40,5,54
40,6,194
40,7,39
40,8,366
40,9,158
40,10,343
40,11,2967
40,12,2431
40,13,15859
40,14,2371
40,15,27826
40,16,61686
40,17,34707
40,18,578608
40,19,544710
40,20,115418
41,1,0
41,2,2
41,3,2
41,4,20
41,5,7
41,6,271
41,7,77
41,8,845
41,9,140
41,10,498
41,11,2101
41,12,2480
41,13,3130
41,14,10440
41,15,373
41,16,62199
41,17,46360
41,18,268638
41,19,148740
41,20,447276
42,1,0
42,2,1
42,3,2
42,4,26
42,5,8
42,6,127
42,7,174
42,8,193
42,9,190
42,10,1956
42,11,3678
42,12,5146
42,13,5952
42,14,11858
42,15,33366
42,16,77318
42,17,53392
42,18,159938
42,19,24331
42,20,3324131
43,1,0
43,2,3
43,3,7
43,4,7
43,5,6
43,6,54
43,7,507
43,8,30
43,9,175
43,10,527
43,11,5548
43,12,6480
43,13,3539
43,14,71663
43,15,21861
43,16,62789
43,17,3948
43,18,21904
43,19,642227
43,20,584857
44,1,0
44,2,1
44,3,3
44,4,8
44,5,21
44,6,27
44,7,31
44,8,81
44,9,150
44,10,41
44,11,197
44,12,1020
44,13,13745
44,14,49365
44,15,57871
44,16,11954
44,17,20633
44,18,304731
44,19,174200
44,20,48468
45,1,0
45,2,2
45,3,4
45,4,3
45,5,16
45,6,170
45,7,44
45,8,67
45,9,1755
45,10,46
45,11,58
45,12,8468
45,13,12629
45,14,761
45,15,39590
45,16,32785
45,17,22316
45,18,177652
45,19,166231
45,20,6119512
46,1,0
46,2,2
46,3,10
46,4,25
46,5,18
46,6,81
46,7,24
46,8,20
46,9,23
46,10,62
46,11,1538
46,12,5524
46,13,8102
46,14,3021
46,15,75449
46,16,18998
46,17,246731
46,18,915222
46,19,396944
46,20,677144
47,1,0
47,2,1
47,3,3
47,4,3
47,5,77
47,6,149
47,7,29
47,8,174
47,9,325
47,10,225
47,11,196
47,12,3643
47,13,20654
47,14,18211
47,15,61077
47,16,38825
47,17,176536
47,18,345370
47,19,610747
47,20,27503
48,1,0
48,2,4
48,3,3
48,4,10
48,5,16
48,6,52
48,7,301
48,8,38
48,9,636
48,10,477
48,11,3113
48,12,7244
48,13,1948
48,14,14436
48,15,15781
48,16,180950
48,17,49572
48,18,212248
48,19,141393
48,20,542513
49,1,0
49,2,1
49,3,8
49,4,13
49,5,26
49,6,80
49,7,77
49,8,169
49,9,1980
49,10,882
49,11,549
49,12,8435
49,13,20136
49,14,20919
49,15,929
49,16,17971
49,17,318079
49,18,304146
49,19,34608
49,20,82499
50,1,0
50,2,1
50,3,9
50,4,7
50,5,8
50,6,14
50,7,183
50,8,296
50,9,368
50,10,132
50,11,3390
50,12,643
50,13,170
50,14,13302
50,15,5320
50,16,49372
50,17,182185
50,18,248703
50,19,445686
50,20,1314114
51,1,0
51,2,3
51,3,2
51,4,9
51,5,6
51,6,53
51,7,177
51,8,125
51,9,412
51,10,198
51,11,8165
51,12,2014
51,13,26314
51,14,17574
51,15,10130
51,16,30466
51,17,234829
51,18,376831
51,19,1565892
51,20,345312
52,1,0
52,2,3
52,3,2
52,4,18
52,5,23
52,6,7
52,7,337
52,8,179
52,9,121
52,10,288
52,11,845
52,12,2071
52,13,10285
52,14,52627
52,15,34274
52,16,80251
52,17,126303
52,18,604811
52,19,601447
52,20,4227182
53,1,0
53,2,1
53,3,6
53,4,11
53,5,4
53,6,15
53,7,44
53,8,194
53,9,378
53,10,348
53,11,2309
53,12,11338
53,13,2564
53,14,8156
53,15,19260
53,16,36773
53,17,160248
53,18,184998
53,19,367576
53,20,333018
54,1,0
54,2,3
54,3,2
54,4,29
54,5,108
54,6,34
54,7,134
54,8,106
54,9,1231
54,10,3901
54,11,2249
54,12,1095
54,13,13881
54,14,458
54,15,47969
54,16,185248
54,17,65320
54,18,384784
54,19,178499
54,20,3086806
55,1,0
55,2,2
55,3,7
55,4,23
55,5,42
55,6,5
55,7,114
55,8,129
55,9,22
55,10,1393
55,11,2036
55,12,4012
55,13,18706
55,14,4611
55,15,25411
55,16,1284
55,17,84324
55,18,586746
55,19,247956
55,20,947345
56,1,0
56,2,1
56,3,23
56,4,8
56,5,20
56,6,18
56,7,79
56,8,248
56,9,237
56,10,1364
56,11,374
56,12,1034
56,13,14272
56,14,28241
56,15,1203
56,16,113272
56,17,50520
56,18,123386
56,19,148231
56,20,4099427
57,1,0
57,2,3
57,3,3
57,4,22
57,5,47
57,6,19
57,7,15
57,8,230
57,9,412
57,10,1114
57,11,2496
57,12,7420
57,13,4670
57,14,27087
57,15,5708
57,16,13587
57,17,87116
57,18,46898
57,19,867001
57,20,1239238
58,1,0
58,2,1
58,3,7
58,4,25
58,5,17
58,6,8
58,7,69
58,8,73
58,9,1226
58,10,482
58,11,771
58,12,7705
58,13,4450
58,14,57364
58,15,10208
58,16,18985
58,17,93890
58,18,410430
58,19,54196
58,20,2826649
59,1,0
59,2,1
59,3,5
59,4,15
59,5,16
59,6,76
59,7,99
59,8,1673
59,9,201
59,10,23
59,11,5653
59,12,1720
59,13,8836
59,14,5591
59,15,46607
59,16,130038
59,17,22681
59,18,169229
59,19,85676
59,20,5452262
60,1,0
60,2,2
60,3,4
60,4,16
60,5,58
60,6,8
60,7,259
60,8,94
60,9,38
60,10,3076
60,11,1030
60,12,692
60,13,24264
60,14,2294
60,15,5940
60,16,103476
60,17,276997
60,18,183522
60,19,55962
60,20,2498686
61,1,0
61,2,1
61,3,4
61,4,7
61,5,11
61,6,12
61,7,47
61,8,204
61,9,1800
61,10,4524
61,11,356
61,12,3697
61,13,10343
61,14,36319
61,15,39425
61,16,22888
61,17,521032
61,18,248060
61,19,1070148
61,20,3497340
62,1,0
62,2,1
62,3,4
62,4,36
62,5,46
62,6,82
62,7,57
62,8,755
62,9,976
62,10,1183
62,11,4164
62,12,1659
62,13,18696
62,14,36137
62,15,15545
62,16,46519
62,17,455979
62,18,371490
62,19,2782336
62,20,2273309
63,1,0
63,2,1
63,3,3
63,4,12
63,5,62
63,6,174
63,7,6
63,8,143
63,9,187
63,10,1771
63,11,2313
63,12,9798
63,13,17634
63,14,10706
63,15,22933
63,16,54661
63,17,234026
63,18,407452
63,19,101019
63,20,1437412
64,1,0
64,2,1
64,3,3
64,4,13
64,5,14
64,6,80
64,7,148
64,8,606
64,9,969
64,10,3798
64,11,2121
64,12,10536
64,13,3478
64,14,11392
64,15,21684
64,16,5112
64,17,43054
64,18,227356
64,19,153202
64,20,484398
65,1,0
65,2,1
65,3,24
65,4,48
65,5,5
65,6,17
65,7,33
65,8,120
65,9,285
65,10,6608
65,11,1305
65,12,1599
65,13,4943
65,14,53012
65,15,30388
65,16,221909
65,17,909
65,18,69300
65,19,183900
65,20,1160025
66,1,0
66,2,1
66,3,6
66,4,3
66,5,17
66,6,12
66,7,70
66,8,190
66,9,720
66,10,4127
66,11,5521
66,12,26357
66,13,12682
66,14,25178
66,15,13724
66,16,123954
66,17,62902
66,18,32102
66,19,552273
66,20,418258
67,1,0
67,2,7
67,3,4
67,4,5
67,5,17
67,6,8
67,7,165
67,8,175
67,9,457
67,10,284
67,11,911
67,12,1858
67,13,124
67,14,29208
67,15,18679
67,16,56153
67,17,23341
67,18,1076517
67,19,10409
67,20,3397032
68,1,0
68,2,2
68,3,4
68,4,14
68,5,73
68,6,40
68,7,122
68,8,200
68,9,1368
68,10,57
68,11,1395
68,12,5384
68,13,1970
68,14,52333
68,15,23355
68,16,12822
68,17,17838
68,18,466470
68,19,66817
68,20,2939584
69,1,0
69,2,1
69,3,3
69,4,3
69,5,40
69,6,13
69,7,175
69,8,288
69,9,1684
69,10,1165
69,11,413
69,12,854
69,13,1218
69,14,10563
69,15,1553
69,16,639
69,17,188944
69,18,578133
69,19,852212
69,20,2169197
70,1,0
70,2,2
70,3,10
70,4,24
70,5,66
70,6,6
70,7,38
70,8,397
70,9,349
70,10,427
70,11,1270
70,12,1833
70,13,13251
70,14,29952
70,15,33441
70,16,136966
70,17,17796
70,18,94079
70,19,438420
70,20,1080113
71,1,0
71,2,1
71,3,2
71,4,20
71,5,39
71,6,58
71,7,54
71,8,294
71,9,117
71,10,3662
71,11,558
71,12,216
71,13,13735
71,14,14942
71,15,71146
71,16,147319
71,17,9970
71,18,57880
71,19,17289
71,20,496925
72,1,0
72,2,1
72,3,11
72,4,3
72,5,10
72,6,11
72,7,51
72,8,580
72,9,345
72,10,327
72,11,5744
72,12,216
72,13,44844
72,14,3063
72,15,10327
72,16,6233
72,17,14693
72,18,168188
72,19,209871
72,20,2306608
73,1,0
73,2,1
73,3,3
73,4,20
73,5,28
73,6,75
73,7,63
73,8,319
73,9,1528
73,10,786
73,11,2563
73,12,1473
73,13,9456
73,14,30470
73,15,8215
73,16,62321
73,17,57357
73,18,128132
73,19,182470
73,20,777927
74,1,0
74,2,1
74,3,5
74,4,6
74,5,12
74,6,209
74,7,218
74,8,50
74,9,61
74,10,1425
74,11,779
74,12,8094
74,13,5866
74,14,10874
74,15,7381
74,16,35159
74,17,25946
74,18,101645
74,19,99740
74,20,427323
75,1,0
75,2,2
75,3,2
75,4,13
75,5,4
75,6,128
75,7,682
75,8,421
75,9,860
75,10,351
75,11,6358
75,12,8983
75,13,2646
75,14,2517
75,15,36217
75,16,76058
75,17,23181
75,18,199828
75,19,282121
75,20,2118229
76,1,0
76,2,2
76,3,2
76,4,15
76,5,18
76,6,31
76,7,680
76,8,553
76,9,170
76,10,9
76,11,2999
76,12,11004
76,13,7850
76,14,18481
76,15,26631
76,16,326253
76,17,240606
76,18,243553
76,19,124439
76,20,326336
77,1,0
77,2,2
77,3,2
77,4,3
77,5,14
77,6,10
77,7,172
77,8,465
77,9,170
77,10,3225
77,11,853
77,12,1037
77,13,4614
77,14,5870
77,15,28112
77,16,125636
77,17,337083
77,18,103521
77,19,315027
77,20,211562
78,1,0
78,2,2
78,3,6
78,4,11
78,5,29
78,6,165
78,7,99
78,8,411
78,9,524
78,10,55
78,11,2202
78,12,4217
78,13,7230
78,14,14060
78,15,53925
78,16,18672
78,17,47053
78,18,219222
78,19,810136
78,20,1156591
79,1,0
79,2,2
79,3,5
79,4,17
79,5,13
79,6,13
79,7,90
79,8,18
79,9,640
79,10,810
79,11,1202
79,12,3208
79,13,5891
79,14,38737
79,15,27285
79,16,237284
79,17,480095
79,18,83865
79,19,27550
79,20,3772665
80,1,0
80,2,2
80,3,24
80,4,3
80,5,10
80,6,12
80,7,24
80,8,682
80,9,324
80,10,368
80,11,2371
80,12,2454
80,13,8319
80,14,6867
80,15,2536
80,16,24541
80,17,243831
80,18,542895
80,19,45423
80,20,576990
81,1,0
81,2,3
81,3,6
81,4,3
81,5,11
81,6,82
81,7,256
81,8,444
81,9,100
81,10,1906
81,11,914
81,12,20652
81,13,1536
81,14,10713
81,15,11517
81,16,40430
81,17,69264
81,18,148
81,19,52943
81,20,624886
82,1,0
82,2,1
82,3,9
82,4,5
82,5,93
82,6,175
82,7,9
82,8,221
82,9,88
82,10,847
82,11,696
82,12,5738
82,13,5262
82,14,2717
82,15,40092
82,16,9843
82,17,203969
82,18,145869
82,19,115799
82,20,268968
83,1,0
83,2,3
83,3,6
83,4,6
83,5,11
83,6,207
83,7,320
83,8,199
83,9,569
83,10,170
83,11,1308
83,12,3297
83,13,2029
83,14,45018
83,15,19851
83,16,9232
83,17,30539
83,18,217045
83,19,176739
83,20,1953911
84,1,0
84,2,1
84,3,10
84,4,35
84,5,103
84,6,6
84,7,182
84,8,188
84,9,585
84,10,2606
84,11,8141
84,12,5798
84,13,45871
84,14,940
84,15,24597
84,16,25910
84,17,70705
84,18,385649
84,19,341140
84,20,1373768
85,1,0
85,2,1
85,3,2
85,4,7
85,5,4
85,6,73
85,7,16
85,8,51
85,9,418
85,10,178
85,11,5582
85,12,471
85,13,1664
85,14,23561
85,15,32238
85,16,65790
85,17,23427
85,18,210330
85,19,576072
85,20,442944
86,1,0
86,2,1
86,3,4
86,4,27
86,5,19
86,6,27
86,7,381
86,8,8
86,9,367
86,10,83
86,11,368
86,12,254
86,13,11247
86,14,33287
86,15,26008
86,16,59302
86,17,59981
86,18,53687
86,19,781382
86,20,870243
87,1,0
87,2,2
87,3,2
87,4,12
87,5,7
87,6,150
87,7,96
87,8,655
87,9,1431
87,10,411
87,11,697
87,12,5071
87,13,2001
87,14,77201
87,15,23728
87,16,45286
87,17,59462
87,18,32610
87,19,463011
87,20,1046834
88,1,0
88,2,7
88,3,3
88,4,3
88,5,38
88,6,131
88,7,35
88,8,41
88,9,766
88,10,1615
88,11,486
88,12,7478
88,13,2836
88,14,452
88,15,31280
88,16,29690
88,17,145272
88,18,103429
88,19,754416
88,20,1188536
89,1,0
89,2,2
89,3,5
89,4,3
89,5,5
89,6,119
89,7,190
89,8,318
89,9,16
89,10,321
89,11,1711
89,12,19750
89,13,516
89,14,1599
89,15,35475
89,16,213449
89,17,7809
89,18,38522
89,19,451178
89,20,329317
90,1,0
90,2,2
90,3,2
90,4,25
90,5,22
90,6,5
90,7,169
90,8,151
90,9,213
90,10,293
90,11,1853
90,12,2394
90,13,5119
90,14,34127
90,15,71500
90,16,54855
90,17,10446
90,18,342264
90,19,303362
90,20,954525
91,1,0
91,2,2
91,3,2
91,4,29
91,5,19
91,6,25
91,7,97
91,8,1207
91,9,629
91,10,1079
91,11,379
91,12,10386
91,13,5132
91,14,16010
91,15,16498
91,16,1342
91,17,71933
91,18,84554
91,19,1235772
91,20,3059309
92,1,0
92,2,3
92,3,21
92,4,9
92,5,55
92,6,6
92,7,214
92,8,565
92,9,98
92,10,728
92,11,1595
92,12,2517
92,13,10458
92,14,11285
92,15,3946
92,16,54998
92,17,56690
92,18,313277
92,19,61758
92,20,852530
93,1,0
93,2,2
93,3,4
93,4,12
93,5,13
93,6,58
93,7,181
93,8,80
93,9,347
93,10,1708
93,11,1125
93,12,520
93,13,2397
93,14,16961
93,15,18597
93,16,45416
93,17,314358
93,18,308760
93,19,680163
93,20,2157709
94,1,0
94,2,1
94,3,3
94,4,19
94,5,15
94,6,130
94,7,16
94,8,173
94,9,1196
94,10,262
94,11,3464
94,12,172
94,13,18280
94,14,11960
94,15,54152
94,16,165546
94,17,8176
94,18,515416
94,19,454140
94,20,411936
95,1,0
95,2,1
95,3,2
95,4,11
95,5,40
95,6,14
95,7,60
95,8,254
95,9,500
95,10,2051
95,11,2331
95,12,5211
95,13,3951
95,14,20108
95,15,1038
95,16,15520
95,17,29339
95,18,131177
95,19,564069
95,20,2066452
96,1,0
96,2,1
96,3,5
96,4,7
96,5,12
96,6,215
96,7,255
96,8,170
96,9,61
96,10,3665
96,11,2921
96,12,1710
96,13,9977
96,14,2903
96,15,31023
96,16,206302
96,17,26842
96,18,471757
96,19,869876
96,20,360436
97,1,0
97,2,1
97,3,4
97,4,8
97,5,4
97,6,49
97,7,29
97,8,146
97,9,393
97,10,1306
97,11,606
97,12,5053
97,13,1792
97,14,23705
97,15,23839
97,16,35227
97,17,495074
97,18,75822
97,19,465141
97,20,754942
98,1,0
98,2,2
98,3,9
98,4,6
98,5,10
98,6,9
98,7,92
98,8,170
98,9,413
98,10,263
98,11,4386
98,12,5600
98,13,2625
98,14,3553
98,15,12110
98,16,23362
98,17,48027
98,18,176907
98,19,408060
98,20,1433008
99,1,0
99,2,1
99,3,2
99,4,21
99,5,42
99,6,41
99,7,87
99,8,408
99,9,1173
99,10,129
99,11,2658
99,12,5507
99,13,5805
99,14,19079
99,15,33191
99,16,12748
99,17,126457
99,18,141653
99,19,568239
99,20,12415
100,1,0
100,2,1
100,3,2
100,4,3
100,5,33
100,6,55
100,7,36
100,8,213
100,9,923
100,10,73
100,11,6747
100,12,7366
100,13,2201
100,14,12708
100,15,37545
100,16,15428
100,17,46464
100,18,55362
100,19,507064
100,20,2487346
