Run,Streak Target,Flips Required
17,17,109496
17,18,79308
17,19,227317
17,20,1279552
18,1,0
18,2,1
18,3,6
18,4,8
18,5,42
18,6,26
18,7,182
18,8,400
18,9,55
18,10,1508
18,11,738
18,12,2007
18,13,7009
18,14,29266
18,15,152531
18,16,183077
18,17,731
18,18,448688
18,19,357193
18,20,1116655
19,1,0
19,2,9
19,3,17
19,4,17
19,5,8
19,6,127
19,7,27
19,8,320
19,9,110
19,10,1420
19,11,1322
19,12,2944
19,13,8222
19,14,54301
19,15,4105
19,16,164535
19,17,3751
19,18,638482
19,19,252302
19,20,675374
20,1,0
20,2,1
20,3,8
20,4,19
20,5,58
20,6,156
20,7,190
20,8,918
20,9,109
20,10,523
20,11,1060
20,12,4303
20,13,5067
20,14,37095
20,15,5123
20,16,17528
20,17,8808
20,18,200085
20,19,203669
20,20,41882
21,1,0
21,2,1
21,3,3
21,4,16
21,5,8
21,6,13
21,7,9
21,8,317
21,9,541
21,10,293
21,11,771
21,12,3155
21,13,4994
21,14,11933
21,15,8205
21,16,177945
21,17,87221
21,18,478959
21,19,272838
21,20,117702
22,1,0
22,2,1
22,3,11
22,4,17
22,5,4
22,6,12
22,7,447
22,8,153
22,9,301
22,10,1617
22,11,1146
22,12,636
22,13,2254
22,14,15864
22,15,8703
22,16,40626
22,17,15227
22,18,398474
22,19,304128
22,20,480221
23,1,0
23,2,2
23,3,2
23,4,7
23,5,33
23,6,88
23,7,210
23,8,420
23,9,1599
23,10,1249
23,11,1403
23,12,4372
23,13,3307
23,14,18538
23,15,29946
23,16,20991
23,17,51776
23,18,46816
23,19,189598
23,20,1861490
24,1,0
24,2,2
24,3,2
24,4,3
24,5,26
24,6,123
24,7,88
24,8,494
24,9,478
24,10,524
24,11,811
24,12,1209
24,13,11460
24,14,42152
24,15,36928
24,16,195503
24,17,119215
24,18,88015
24,19,1155687
24,20,107045
25,1,0
25,2,1
25,3,5
25,4,15
25,5,50
25,6,65
25,7,404
25,8,249
25,9,733
25,10,577
25,11,1961
25,12,14509
25,13,3182
25,14,2826
25,15,20718
25,16,61408
25,17,18395
25,18,30359
25,19,162303
25,20,512799
26,1,0
26,2,3
26,3,6
26,4,14
26,5,11
26,6,155
26,7,282
26,8,133
26,9,1220
26,10,558
26,11,2838
26,12,108
26,13,1907
26,14,8024
26,15,6946
26,16,50720
26,17,73843
26,18,38546
26,19,981847
26,20,1507144
27,1,0
27,2,3
27,3,2
27,4,14
27,5,26
27,6,53
27,7,133
27,8,390
27,9,76
27,10,46
27,11,2288
27,12,6365
27,13,7927
27,14,43679
27,15,3120
27,16,34440
27,17,105218
27,18,35097
27,19,1163547
27,20,668526
28,1,0
28,2,2
28,3,14
28,4,7
28,5,83
28,6,58
28,7,136
28,8,283
28,9,358
28,10,1260
28,11,1557
28,12,23
28,13,560
28,14,8662
28,15,23964
28,16,406829
28,17,123624
28,18,819250
28,19,171578
28,20,2820102
29,1,0
29,2,2
29,3,6
29,4,11
29,5,10
29,6,51
29,7,144
29,8,20
29,9,684
29,10,1197
29,11,4604
29,12,7639
29,13,23022
29,14,8841
29,15,37188
29,16,67399
29,17,40913
29,18,24123
29,19,2050764
29,20,912503
30,1,0
30,2,3
30,3,5
30,4,9
30,5,91
30,6,32
30,7,27
30,8,341
30,9,90
30,10,180
30,11,7160
30,12,6643
30,13,3460
30,14,21134
30,15,32567
30,16,64910
30,17,13730
30,18,94842
30,19,72340
30,20,1551639
31,1,0
31,2,2
31,3,9
31,4,8
31,5,7
31,6,193
31,7,98
31,8,746
31,9,1154
31,10,142
31,11,6953
31,12,1697
31,13,11072
31,14,2979
31,15,8580
31,16,136564
31,17,6539
31,18,15323
31,19,1427265
31,20,169007
32,1,0
32,2,1
32,3,14
32,4,4
32,5,8
32,6,33
32,7,142
32,8,234
32,9,149
32,10,288
32,11,11723
32,12,3002
32,13,118
32,14,35770
32,15,48034
32,16,154009
32,17,193124
32,18,21743
32,19,209790
32,20,1597834
33,1,0
33,2,1
33,3,2
33,4,3
33,5,56
33,6,34
33,7,123
33,8,792
33,9,380
33,10,234
33,11,1741
33,12,7598
33,13,14534
33,14,8041
33,15,40837
33,16,74218
33,17,7533
33,18,281888
33,19,255348
33,20,59844
34,1,0
34,2,3
34,3,7
34,4,14
34,5,12
34,6,74
34,7,242
34,8,36
34,9,1241
34,10,1574
34,11,7201
34,12,8391
34,13,4859
34,14,139
34,15,21050
34,16,194801
34,17,146833
34,18,156125
34,19,11963
34,20,558212
35,1,0
35,2,1
35,3,2
35,4,3
35,5,11
35,6,13
35,7,133
35,8,186
35,9,330
35,10,1956
35,11,1354
35,12,340
35,13,15077
35,14,10837
35,15,38890
35,16,171398
35,17,17186
35,18,73299
35,19,72237
35,20,270704
36,1,0
36,2,1
36,3,5
36,4,6
36,5,169
36,6,32
36,7,25
36,8,256
36,9,1169
36,10,444
36,11,3002
36,12,6064
36,13,16
36,14,9443
36,15,10432
36,16,108333
36,17,149308
36,18,200522
36,19,94827
36,20,1081270
37,1,0
37,2,4
37,3,3
37,4,12
37,5,37
37,6,49
37,7,76
37,8,615
37,9,205
37,10,572
37,11,326
37,12,9179
37,13,20618
37,14,10931
37,15,10763
37,16,75771
37,17,33769
37,18,437135
37,19,502349
37,20,1190341
38,1,0
38,2,2
38,3,8
38,4,7
38,5,44
38,6,97
38,7,87
38,8,233
38,9,1517
38,10,2083
38,11,1245
38,12,857
38,13,13841
38,14,3276
38,15,70954
38,16,146844
38,17,316955
38,18,238048
38,19,275229
38,20,1465
39,1,0
39,2,3
39,3,10
39,4,15
39,5,11
39,6,219
39,7,195
39,8,69
39,9,84
39,10,1521
39,11,44
39,12,1580
39,13,19522
39,14,2485
39,15,7193
39,16,49521
39,17,91807
39,18,403720
39,19,149186
39,20,920033
40,1,0
40,2,1
40,3,2
40,4,5
40,5,36
40,6,30
40,7,32
40,8,200
40,9,301
40,10,291
40,11,5722
40,12,726
40,13,4078
40,14,14953
40,15,19415
40,16,53588
40,17,212147
40,18,9063
40,19,925123
40,20,455351
41,1,0
41,2,4
41,3,9
41,4,14
41,5,36
41,6,12
41,7,61
41,8,156
41,9,47
41,10,1061
41,11,10
41,12,1949
41,13,19167
41,14,39202
41,15,4310
41,16,4115
41,17,44817
41,18,27007
41,19,729466
41,20,848985
42,1,0
42,2,1
42,3,13
42,4,16
42,5,20
42,6,34
42,7,36
42,8,125
42,9,533
42,10,229
42,11,1077
42,12,6305
42,13,8583
42,14,2818
42,15,2442
42,16,32741
42,17,13832
42,18,186205
42,19,551136
42,20,1233968
43,1,0
43,2,1
43,3,2
43,4,32
43,5,30
43,6,86
43,7,138
43,8,7
43,9,1044
43,10,5408
43,11,2251
43,12,243
43,13,5248
43,14,34411
43,15,27796
43,16,15656
43,17,140948
43,18,174680
43,19,72841
43,20,943172
44,1,0
44,2,1
44,3,14
44,4,4
44,5,59
44,6,70
44,7,71
44,8,195
44,9,225
44,10,218
44,11,3838
44,12,1440
44,13,76
44,14,16719
44,15,32049
44,16,2745
44,17,108261
44,18,40837
44,19,470540
44,20,1046125
45,1,0
45,2,1
45,3,41
45,4,3
45,5,9
45,6,12
45,7,63
45,8,649
45,9,90
45,10,459
45,11,1096
45,12,111
45,13,3325
45,14,16152
45,15,5283
45,16,45147
45,17,135991
45,18,459934
45,19,151422
45,20,147103
46,1,0
46,2,1
46,3,4
46,4,3
46,5,38
46,6,65
46,7,83
46,8,65
46,9,725
46,10,1004
46,11,1083
46,12,5133
46,13,13827
46,14,9826
46,15,41138
46,16,76757
46,17,32666
46,18,275165
46,19,970154
46,20,294004
47,1,0
47,2,5
47,3,6
47,4,12
47,5,41
47,6,49
47,7,174
47,8,30
47,9,1323
47,10,2060
47,11,278
47,12,179
47,13,716
47,14,31933
47,15,17581
47,16,8814
47,17,114388
47,18,640742
47,19,267203
47,20,501801
48,1,0
48,2,1
48,3,3
48,4,7
48,5,56
48,6,40
48,7,21
48,8,218
48,9,1074
48,10,1208
48,11,5293
48,12,1478
48,13,995
48,14,9167
48,15,10832
48,16,17620
48,17,272974
48,18,28099
48,19,33310
48,20,252346
49,1,0
49,2,2
49,3,4
49,4,8
49,5,30
49,6,14
49,7,60
49,8,66
49,9,164
49,10,1149
49,11,2761
49,12,238
49,13,14318
49,14,4362
49,15,22598
49,16,25957
49,17,145949
49,18,273161
49,19,1262487
49,20,85197
50,1,0
50,2,1
50,3,17
50,4,7
50,5,32
50,6,68
50,7,136
50,8,49
50,9,1693
50,10,495
50,11,748
50,12,817
50,13,10414
50,14,9270
50,15,38054
50,16,42745
50,17,86241
50,18,170470
50,19,354760
50,20,1489473
51,1,0
51,2,2
51,3,9
51,4,29
51,5,28
51,6,34
51,7,197
51,8,84
51,9,145
51,10,1507
51,11,5756
51,12,3161
51,13,5475
51,14,3685
51,15,27367
51,16,2363
51,17,55633
51,18,129111
51,19,75102
51,20,4639041
52,1,0
52,2,1
52,3,14
52,4,3
52,5,65
52,6,161
52,7,20
52,8,418
52,9,264
52,10,312
52,11,800
52,12,462
52,13,10376
52,14,21238
52,15,27141
52,16,56869
52,17,212421
52,18,103239
52,19,32378
52,20,908173
53,1,0
53,2,2
53,3,6
53,4,5
53,5,37
53,6,5
53,7,37
53,8,124
53,9,87
53,10,885
53,11,2773
53,12,14790
53,13,11582
53,14,21830
53,15,1394
53,16,159770
53,17,14373
53,18,176023
53,19,322926
53,20,740562
54,1,0
54,2,3
54,3,5
54,4,21
54,5,15
54,6,13
54,7,18
54,8,92
54,9,14
54,10,1032
54,11,4725
54,12,13
54,13,10931
54,14,6283
54,15,6116
54,16,66321
54,17,67770
54,18,326838
54,19,591984
54,20,917022
55,1,0
55,2,1
55,3,4
55,4,9
55,5,74
55,6,149
55,7,43
55,8,216
55,9,1108
55,10,668
55,11,900
55,12,9479
55,13,5731
55,14,5447
55,15,19625
55,16,64788
55,17,33353
55,18,136116
55,19,599802
55,20,519154
56,1,0
56,2,4
56,3,14
56,4,11
56,5,10
56,6,47
56,7,163
56,8,218
56,9,379
56,10,341
56,11,2479
56,12,10824
56,13,6231
56,14,889
56,15,14650
56,16,11946
56,17,82609
56,18,175293
56,19,1291468
56,20,191597
57,1,0
57,2,1
57,3,3
57,4,17
57,5,10
57,6,75
57,7,235
57,8,58
57,9,797
57,10,1726
57,11,550
57,12,561
57,13,24867
57,14,2705
57,15,11075
57,16,10356
57,17,344408
57,18,13825
57,19,90436
57,20,861808
58,1,0
58,2,5
58,3,4
58,4,40
58,5,8
58,6,77
58,7,32
58,8,131
58,9,175
58,10,1371
58,11,1277
58,12,2808
58,13,5908
58,14,1179
58,15,44258
58,16,10834
58,17,3536
58,18,473022
58,19,972004
58,20,3680
59,1,0
59,2,1
59,3,2
59,4,23
59,5,16
59,6,85
59,7,27
59,8,223
59,9,120
59,10,391
59,11,2352
59,12,2353
59,13,8075
59,14,5388
59,15,68336
59,16,17982
59,17,214134
59,18,245275
59,19,786236
59,20,1578294
60,1,0
60,2,1
60,3,3
60,4,5
60,5,36
60,6,74
60,7,552
60,8,236
60,9,472
60,10,1575
60,11,1856
60,12,74
60,13,2001
60,14,8541
60,15,7167
60,16,57653
60,17,352104
60,18,117266
60,19,149513
60,20,141974
61,1,0
61,2,1
61,3,2
61,4,7
61,5,5
61,6,7
61,7,63
61,8,10
61,9,453
61,10,331
61,11,971
61,12,1012
61,13,1302
61,14,43778
61,15,10161
61,16,14056
61,17,201006
61,18,407917
61,19,533810
61,20,26507
62,1,0
62,2,1
62,3,9
62,4,13
62,5,66
62,6,69
62,7,217
62,8,72
62,9,1002
62,10,1378
62,11,207
62,12,2256
62,13,2095
62,14,71152
62,15,5855
62,16,288168
62,17,98955
62,18,265586
62,19,2322295
62,20,829128
63,1,0
63,2,1
63,3,3
63,4,24
63,5,30
63,6,42
63,7,149
63,8,105
63,9,1050
63,10,2100
63,11,703
63,12,6161
63,13,10662
63,14,3524
63,15,44144
63,16,3793
63,17,27881
63,18,111534
63,19,365198
63,20,247813
64,1,0
64,2,3
64,3,13
64,4,3
64,5,49
64,6,55
64,7,185
64,8,113
64,9,584
64,10,362
64,11,156
64,12,10243
64,13,15731
64,14,49106
64,15,87969
64,16,69083
64,17,411025
64,18,97829
64,19,176862
64,20,223933
65,1,0
65,2,2
65,3,8
65,4,5
65,5,49
65,6,140
65,7,117
65,8,313
65,9,64
65,10,149
65,11,222
65,12,2862
65,13,5727
65,14,15260
65,15,11968
65,16,31684
65,17,327350
65,18,290556
65,19,788826
65,20,1366141
66,1,0
66,2,1
66,3,8
66,4,10
66,5,17
66,6,84
66,7,224
66,8,214
66,9,220
66,10,946
66,11,4865
66,12,1706
66,13,6787
66,14,16919
66,15,37627
66,16,59443
66,17,376573
66,18,271215
66,19,358938
66,20,713091
67,1,0
67,2,1
67,3,17
67,4,11
67,5,4
67,6,9
67,7,428
67,8,25
67,9,114
67,10,539
67,11,2640
67,12,4073
67,13,21575
67,14,18131
67,15,18626
67,16,53861
67,17,116808
67,18,221430
67,19,529319
67,20,168484
68,1,0
68,2,1
68,3,9
68,4,7
68,5,6
68,6,85
68,7,40
68,8,355
68,9,1058
68,10,406
68,11,3298
68,12,3038
68,13,1849
68,14,2746
68,15,25716
68,16,19639
68,17,200538
68,18,227758
68,19,740101
68,20,1881738
69,1,0
69,2,6
69,3,5
69,4,3
69,5,8
69,6,64
69,7,127
69,8,488
69,9,192
69,10,1446
69,11,6976
69,12,4446
69,13,4128
69,14,45001
69,15,134841
69,16,50993
69,17,161756
69,18,21619
69,19,918140
69,20,875391
70,1,0
70,2,2
70,3,7
70,4,4
70,5,23
70,6,133
70,7,17
70,8,588
70,9,713
70,10,61
70,11,705
70,12,1499
70,13,1242
70,14,40894
70,15,31943
70,16,34638
70,17,25370
70,18,70525
70,19,73743
70,20,299571
71,1,0
71,2,8
71,3,3
71,4,18
71,5,58
71,6,41
71,7,408
71,8,178
71,9,428
71,10,3599
71,11,1248
71,12,2357
71,13,3978
71,14,6754
71,15,4456
71,16,390813
71,17,223190
71,18,289852
71,19,578383
71,20,518788
72,1,0
72,2,2
72,3,18
72,4,8
72,5,31
72,6,40
72,7,37
72,8,76
72,9,433
72,10,390
72,11,469
72,12,53
72,13,614
72,14,36645
72,15,24968
72,16,1830
72,17,77328
72,18,71802
72,19,369896
72,20,1933700
73,1,0
73,2,5
73,3,2
73,4,33
73,5,81
73,6,157
73,7,184
73,8,59
73,9,15
73,10,550
73,11,2801
73,12,12227
73,13,18738
73,14,13765
73,15,22297
73,16,18343
73,17,94631
73,18,96447
73,19,1609786
73,20,743796
74,1,0
74,2,4
74,3,11
74,4,3
74,5,27
74,6,146
74,7,330
74,8,243
74,9,579
74,10,2566
74,11,843
74,12,3983
74,13,6132
74,14,1859
74,15,3568
74,16,3814
74,17,17397
74,18,602315
74,19,850308
74,20,1118515
75,1,0
75,2,2
75,3,2
75,4,21
75,5,34
75,6,24
75,7,127
75,8,232
75,9,115
75,10,951
75,11,9138
75,12,4402
75,13,1460
75,14,22908
75,15,21463
75,16,39104
75,17,22655
75,18,36283
75,19,23876
75,20,590846
76,1,0
76,2,4
76,3,6
76,4,21
76,5,8
76,6,18
76,7,43
76,8,120
76,9,1114
76,10,3631
76,11,2752
76,12,7586
76,13,13150
76,14,2640
76,15,21208
76,16,6343
76,17,91249
76,18,544271
76,19,64592
76,20,153718
77,1,0
77,2,1
77,3,19
77,4,16
77,5,55
77,6,32
77,7,112
77,8,461
77,9,422
77,10,3448
77,11,1885
77,12,985
77,13,16649
77,14,1152
77,15,9487
77,16,104273
77,17,159420
77,18,326661
77,19,296003
77,20,399149
78,1,0
78,2,3
78,3,6
78,4,18
78,5,32
78,6,46
78,7,47
78,8,454
78,9,339
78,10,434
78,11,4416
78,12,2993
78,13,1007
78,14,4511
78,15,38132
78,16,23626
78,17,215216
78,18,72983
78,19,298329
78,20,507205
79,1,0
79,2,3
79,3,2
79,4,3
79,5,43
79,6,17
79,7,14
79,8,100
79,9,294
79,10,2095
79,11,1304
79,12,1268
79,13,2628
79,14,1321
79,15,38132
79,16,93603
79,17,53272
79,18,28570
79,19,101764
79,20,936296
80,1,0
80,2,1
80,3,2
80,4,19
80,5,21
80,6,94
80,7,9
80,8,195
80,9,458
80,10,141
80,11,949
80,12,591
80,13,4253
80,14,15736
80,15,107526
80,16,101786
80,17,432617
80,18,248386
80,19,99876
80,20,783521
81,1,0
81,2,1
81,3,3
81,4,3
81,5,8
81,6,178
81,7,168
81,8,569
81,9,673
81,10,905
81,11,1908
81,12,1753
81,13,3417
81,14,9031
81,15,46027
81,16,15519
81,17,103344
81,18,83756
81,19,395907
81,20,491294
82,1,0
82,2,2
82,3,6
82,4,3
82,5,32
82,6,132
82,7,64
82,8,78
82,9,717
82,10,296
82,11,2314
82,12,4656
82,13,966
82,14,16774
82,15,496
82,16,132803
82,17,128739
82,18,38401
82,19,30917
82,20,368693
83,1,0
83,2,2
83,3,2
83,4,17
83,5,7
83,6,59
83,7,111
83,8,61
83,9,8
83,10,2364
83,11,308
83,12,2184
83,13,3064
83,14,8468
83,15,9510
83,16,52343
83,17,39188
83,18,1499375
83,19,1047676
83,20,742481
84,1,0
84,2,3
84,3,6
84,4,11
84,5,54
84,6,5
84,7,273
84,8,462
84,9,1527
84,10,193
84,11,2383
84,12,9908
84,13,36061
84,14,28536
84,15,84442
84,16,3771
84,17,8332
84,18,64810
84,19,596939
84,20,2082065
85,1,0
85,2,2
85,3,5
85,4,7
85,5,69
85,6,84
85,7,7
85,8,359
85,9,119
85,10,765
85,11,214
85,12,1665
85,13,23413
85,14,26905
85,15,52468
85,16,43771
85,17,57770
85,18,226274
85,19,68003
85,20,1589277
86,1,0
86,2,4
86,3,2
86,4,3
86,5,58
86,6,5
86,7,119
86,8,72
86,9,155
86,10,835
86,11,1495
86,12,21993
86,13,2915
86,14,23568
86,15,1984
86,16,29148
86,17,15895
86,18,486550
86,19,358990
86,20,1034371
87,1,0
87,2,2
87,3,2
87,4,6
87,5,4
87,6,42
87,7,105
87,8,20
87,9,212
87,10,981
87,11,547
87,12,1513
87,13,5857
87,14,9648
87,15,7952
87,16,53072
87,17,35308
87,18,995613
87,19,48356
87,20,759732
88,1,0
88,2,3
88,3,3
88,4,19
88,5,41
88,6,121
88,7,359
88,8,800
88,9,1340
88,10,1008
88,11,11192
88,12,4743
88,13,2539
88,14,34513
88,15,24930
88,16,147845
88,17,81244
88,18,293774
88,19,20913
88,20,78484
89,1,0
89,2,2
89,3,2
89,4,12
89,5,22
89,6,10
89,7,14
89,8,351
89,9,468
89,10,288
89,11,2093
89,12,222
89,13,6065
89,14,6700
89,15,4333
89,16,72112
89,17,141774
89,18,496329
89,19,235014
89,20,295653
90,1,0
90,2,1
90,3,3
90,4,16
90,5,80
90,6,58
90,7,298
90,8,33
90,9,83
90,10,310
90,11,840
90,12,5429
90,13,8896
90,14,29898
90,15,37661
90,16,74554
90,17,22787
90,18,38110
90,19,376292
90,20,1844308
91,1,0
91,2,2
91,3,2
91,4,9
91,5,7
91,6,11
91,7,56
91,8,201
91,9,1438
91,10,1224
91,11,794
91,12,15231
91,13,2456
91,14,16095
91,15,33500
91,16,217865
91,17,82812
91,18,455667
91,19,1514403
91,20,334478
92,1,0
92,2,1
92,3,10
92,4,34
92,5,31
92,6,100
92,7,177
92,8,381
92,9,293
92,10,1099
92,11,6939
92,12,78
92,13,5249
92,14,103
92,15,3560
92,16,67847
92,17,174767
92,18,388889
92,19,336998
92,20,11906
93,1,0
93,2,1
93,3,5
93,4,5
93,5,45
93,6,22
93,7,106
93,8,213
93,9,444
93,10,211
93,11,4980
93,12,3276
93,13,4717
93,14,47939
93,15,4989
93,16,7830
93,17,80268
93,18,19765
93,19,103226
93,20,303600
94,1,0
94,2,1
94,3,2
94,4,3
94,5,11
94,6,113
94,7,28
94,8,71
94,9,549
94,10,86
94,11,1584
94,12,109
94,13,2554
94,14,23137
94,15,48168
94,16,27220
94,17,36227
94,18,515358
94,19,1112172
94,20,553068
95,1,0
95,2,2
95,3,5
95,4,12
95,5,5
95,6,119
95,7,123
95,8,350
95,9,1589
95,10,1093
95,11,4630
95,12,985
95,13,2533
95,14,5931
95,15,4032
95,16,132586
95,17,229153
95,18,9276
95,19,394512
95,20,919911
96,1,0
96,2,1
96,3,3
96,4,13
96,5,4
96,6,21
96,7,31
96,8,103
96,9,84
96,10,165
96,11,2280
96,12,596
96,13,20981
96,14,2148
96,15,64682
96,16,653
96,17,141820
96,18,490288
96,19,45763
96,20,1126166
97,1,0
97,2,1
97,3,8
97,4,21
97,5,53
97,6,33
97,7,125
97,8,427
97,9,145
97,10,970
97,11,896
97,12,2841
97,13,6274
97,14,8735
97,15,72633
97,16,1104
97,17,388797
97,18,816857
97,19,173321
97,20,700605
98,1,0
98,2,1
98,3,2
98,4,25
98,5,18
98,6,5
98,7,47
98,8,144
98,9,833
98,10,26
98,11,1220
98,12,885
98,13,4917
98,14,35097
98,15,1736
98,16,1227
98,17,6655
98,18,172225
98,19,403141
98,20,7144
99,1,0
99,2,2
99,3,2
99,4,55
99,5,11
99,6,28
99,7,14
99,8,606
99,9,172
99,10,2331
99,11,1671
99,12,3488
99,13,23583
99,14,1132
99,15,7645
99,16,67188
99,17,19219
99,18,133396
99,19,248637
99,20,466501
100,1,0
100,2,1
100,3,10
100,4,3
100,5,46
100,6,10
100,7,134
100,8,196
100,9,186
100,10,1981
100,11,962
100,12,2030
100,13,5116
100,14,21262
100,15,873
100,16,9960
100,17,52110
100,18,61547
100,19,1011524
100,20,616719
101,1,0
101,2,4
101,3,2
101,4,4
101,5,4
101,6,77
101,7,41
101,8,419
101,9,14
101,10,619
101,11,2317
101,12,1105
101,13,1916
101,14,10531
101,15,33173
101,16,71269
101,17,47362
101,18,803037
101,19,1035132
101,20,371988
102,1,0
102,2,1
102,3,2
102,4,8
102,5,32
102,6,94
102,7,45
102,8,14
102,9,151
102,10,282
102,11,2683
102,12,6590
102,13,4650
102,14,23905
102,15,8315
102,16,47222
102,17,25467
102,18,2090
102,19,1270498
102,20,1559916
103,1,0
103,2,1
103,3,4
103,4,21
103,5,43
103,6,27
103,7,82
103,8,190
103,9,358
103,10,414
103,11,5728
103,12,7655
103,13,11090
103,14,57689
103,15,30189
103,16,2254
103,17,5558
103,18,183545
103,19,584596
103,20,1407941
104,1,0
104,2,2
104,3,3
104,4,16
104,5,25
104,6,63
104,7,561
104,8,318
104,9,940
104,10,2014
104,11,858
104,12,4121
104,13,2699
104,14,7425
104,15,4589
104,16,27596
104,17,17844
104,18,123119
104,19,37405
104,20,195747
105,1,0
105,2,1
105,3,2
105,4,18
105,5,5
105,6,280
105,7,44
105,8,40
105,9,449
105,10,461
105,11,666
105,12,4460
105,13,6018
105,14,5600
105,15,11241
105,16,119305
105,17,107425
105,18,218274
105,19,766603
105,20,78699
106,1,0
106,2,1
106,3,2
106,4,3
106,5,14
106,6,35
106,7,6
106,8,216
106,9,198
106,10,93
106,11,1639
106,12,766
106,13,7573
106,14,10938
106,15,72924
106,16,19925
106,17,138195
106,18,291411
106,19,622772
106,20,1070598
107,1,0
107,2,1
107,3,7
107,4,18
107,5,9
107,6,26
107,7,22
107,8,629
107,9,21
107,10,3033
107,11,1257
107,12,5310
107,13,4540
107,14,3511
107,15,1504
107,16,69088
107,17,45621
107,18,421120
107,19,185273
107,20,2433011
108,1,0
108,2,1
108,3,2
